gene_id	gene_name	GF1	GF2	GF_noICI1	GF_noICI2	ctrl1	ctrl2	effector1	effector2
ENSMUSG00000046169	Adamts6	693.0	360.0	1045.0	160.0	1144.0	309.0	763.0	195.0
ENSMUSG00000029389	Ddx55	102.0	84.0	155.0	30.0	169.0	32.0	126.0	59.0
ENSMUSG00000037876	Jmjd1c	733.0	566.0	1086.0	232.0	1097.0	290.0	773.0	326.0
ENSMUSG00000034212	Ankmy1	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
ENSMUSG00000021947	Cryl1	15.0	11.0	53.0	5.0	48.0	15.0	27.0	11.0
ENSMUSG00000018377	Vezf1	99.0	95.0	230.0	42.0	177.0	56.0	169.0	75.0
ENSMUSG00000044197	Gpr146	32.0	22.0	78.0	6.0	55.0	17.0	34.0	18.0
ENSMUSG00000035232	Pdk3	162.0	127.0	274.0	49.0	292.0	67.0	199.0	73.0
ENSMUSG00000038296	Galnt18	1.0	63.0	104.0	3.0	48.0	45.0	221.0	71.0
ENSMUSG00000044734	Serpinb1a	23.0	17.0	19.0	6.0	25.0	4.0	9.0	8.0
ENSMUSG00000032480	Dhx30	131.0	125.0	243.0	49.0	254.0	65.0	167.0	50.0
ENSMUSG00000021811	Dnajc9	194.0	141.0	309.0	49.0	307.0	66.0	183.0	76.0
ENSMUSG00000037808	Fam76b	126.0	120.0	254.0	34.0	211.0	53.0	178.0	68.0
ENSMUSG00000059839	Zfp874b	47.0	11.0	64.0	12.0	42.0	13.0	21.0	16.0
ENSMUSG00000021140	Pcnx	353.0	273.0	607.0	75.0	556.0	170.0	372.0	143.0
ENSMUSG00000047953	Gp5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000032570	Atp2c1	280.0	204.0	472.0	64.0	458.0	104.0	269.0	96.0
ENSMUSG00000025723	Nmb	54.0	54.0	128.0	9.0	86.0	20.0	74.0	22.0
ENSMUSG00000097098	9330111N05Rik	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0
ENSMUSG00000113311	Gm47428	2.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000011960	Ccnt1	661.0	466.0	1001.0	180.0	990.0	255.0	661.0	233.0
ENSMUSG00000021196	Pfkp	736.0	575.0	1285.0	208.0	1268.0	317.0	686.0	308.0
ENSMUSG00000034947	Tmem106a	20.0	11.0	37.0	8.0	42.0	8.0	21.0	13.0
ENSMUSG00000039178	Tbc1d19	14.0	12.0	22.0	4.0	16.0	9.0	20.0	9.0
ENSMUSG00000022947	Cbr3	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
ENSMUSG00000021665	Hexb	676.0	620.0	1272.0	259.0	1540.0	408.0	598.0	370.0
ENSMUSG00000029001	Fbxo44	22.0	13.0	35.0	2.0	29.0	8.0	15.0	13.0
ENSMUSG00000038528	Mfsd4b5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000025470	Zfp511	39.0	36.0	74.0	16.0	101.0	22.0	65.0	16.0
ENSMUSG00000003872	Lin7b	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000087396	4933407K13Rik	45.0	34.0	66.0	11.0	66.0	17.0	46.0	23.0
ENSMUSG00000031751	Amfr	157.0	102.0	286.0	32.0	215.0	56.0	141.0	50.0
ENSMUSG00000080115	Eef1akmt3	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSG00000028898	Trnau1ap	56.0	47.0	106.0	12.0	122.0	28.0	77.0	28.0
ENSMUSG00000041445	Mmrn2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000026683	Nuf2	29.0	17.0	41.0	5.0	29.0	14.0	22.0	14.0
ENSMUSG00000020070	Rufy2	136.0	90.0	244.0	44.0	199.0	52.0	131.0	51.0
ENSMUSG00000100002	Gm29642	5.0	1.0	11.0	1.0	8.0	0.0	4.0	1.0
ENSMUSG00000029647	Pan3	705.0	506.0	1263.0	193.0	1128.0	272.0	825.0	328.0
ENSMUSG00000038402	Foxf2	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
ENSMUSG00000042874	D930007J09Rik	2.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0
ENSMUSG00000027598	Itch	398.0	302.0	736.0	140.0	693.0	158.0	430.0	191.0
ENSMUSG00000085275	Gm14487	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
ENSMUSG00000078902	Gm14443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000089890	Gm16055	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSMUSG00000052525	Spdya	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000076901	Traj28	4.0	1.0	3.0	0.0	3.0	1.0	2.0	1.0
ENSMUSG00000108584	Gm45216	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
ENSMUSG00000035357	Pdzrn3	1.0	0.0	3.0	1.0	9.0	1.0	2.0	0.0
ENSMUSG00000106902	4930557J02Rik	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000107561	Gm44264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUSG00000025225	Nfkb2	318.0	305.0	535.0	102.0	475.0	163.0	433.0	182.0
ENSMUSG00000026219	Trip12	865.0	691.0	1557.0	249.0	1486.0	386.0	942.0	395.0
ENSMUSG00000089875	Etohd2	7.0	4.0	10.0	2.0	12.0	1.0	9.0	3.0
ENSMUSG00000048807	Slc35e4	19.0	6.0	27.0	4.0	15.0	6.0	15.0	3.0
ENSMUSG00000111758	Gm30373	11.0	9.0	26.0	2.0	13.0	3.0	17.0	6.0
ENSMUSG00000044167	Foxo1	2210.0	1385.0	3393.0	428.0	3181.0	727.0	2109.0	738.0
ENSMUSG00000064023	Klk8	151.0	103.0	348.0	44.0	256.0	68.0	151.0	58.0
ENSMUSG00000068732	Tmem167b	61.0	45.0	111.0	17.0	97.0	22.0	82.0	30.0
ENSMUSG00000097125	Gm26885	2.0	0.0	4.0	1.0	2.0	0.0	3.0	0.0
ENSMUSG00000025082	Vwa2	1.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0
ENSMUSG00000028394	Pole3	42.0	27.0	78.0	9.0	85.0	17.0	67.0	16.0
ENSMUSG00000097509	B230322F03Rik	1.0	1.0	3.0	1.0	5.0	1.0	4.0	5.0
ENSMUSG00000086837	Gm16618	2.0	2.0	0.0	1.0	3.0	0.0	0.0	3.0
ENSMUSG00000037720	Tmem33	288.0	224.0	568.0	64.0	492.0	115.0	279.0	102.0
ENSMUSG00000037826	Ppm1k	49.0	32.0	97.0	12.0	89.0	18.0	31.0	18.0
ENSMUSG00000039737	Prkrip1	66.0	58.0	155.0	13.0	140.0	32.0	95.0	34.0
ENSMUSG00000118012	Gm46620	49.0	33.0	87.0	17.0	95.0	20.0	42.0	11.0
ENSMUSG00000009739	Pou6f1	42.0	26.0	48.0	12.0	47.0	11.0	20.0	18.0
ENSMUSG00000020257	Wdr82	329.0	212.0	574.0	75.0	492.0	125.0	318.0	135.0
ENSMUSG00000107969	Gm44085	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000036853	Mcoln3	2.0	1.0	6.0	1.0	1.0	0.0	1.0	1.0
ENSMUSG00000022092	Ppp3cc	180.0	125.0	364.0	42.0	354.0	62.0	155.0	78.0
ENSMUSG00000031446	Cul4a	111.0	78.0	238.0	35.0	205.0	61.0	180.0	53.0
ENSMUSG00000030167	Klrc1	1391.0	950.0	3078.0	333.0	2270.0	574.0	1189.0	382.0
ENSMUSG00000026854	Usp20	61.0	54.0	122.0	24.0	115.0	27.0	60.0	32.0
ENSMUSG00000024127	Prepl	20.0	25.0	53.0	4.0	60.0	11.0	49.0	21.0
ENSMUSG00000031066	Usp11	48.0	27.0	82.0	13.0	99.0	24.0	58.0	25.0
ENSMUSG00000024666	Tmem138	16.0	26.0	48.0	11.0	59.0	12.0	50.0	22.0
ENSMUSG00000035969	Rusc2	1.0	0.0	1.0	0.0	4.0	0.0	3.0	2.0
ENSMUSG00000044678	Ly6k	6.0	6.0	4.0	3.0	3.0	1.0	0.0	3.0
ENSMUSG00000074269	Rec114	5.0	2.0	13.0	1.0	10.0	3.0	6.0	4.0
ENSMUSG00000020747	Tmem94	39.0	22.0	69.0	3.0	56.0	12.0	35.0	15.0
ENSMUSG00000030718	Ppme1	289.0	205.0	466.0	71.0	432.0	113.0	324.0	103.0
ENSMUSG00000026356	Dars	149.0	113.0	284.0	55.0	272.0	86.0	161.0	67.0
ENSMUSG00000090019	Gimap1	300.0	201.0	451.0	80.0	490.0	119.0	291.0	120.0
ENSMUSG00000043881	Kbtbd7	3.0	3.0	4.0	1.0	4.0	1.0	1.0	3.0
ENSMUSG00000057863	Rpl36	4306.0	3611.0	8788.0	1274.0	9107.0	3103.0	4795.0	2714.0
ENSMUSG00000051590	Map3k19	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0
ENSMUSG00000053769	Lysmd1	7.0	6.0	27.0	1.0	15.0	6.0	12.0	3.0
ENSMUSG00000003226	Ranbp2	943.0	767.0	1719.0	239.0	1527.0	376.0	1026.0	395.0
ENSMUSG00000021806	Nid2	4.0	0.0	4.0	1.0	2.0	0.0	3.0	1.0
ENSMUSG00000045128	Rpl18a	5075.0	4649.0	10131.0	1637.0	10724.0	3563.0	7108.0	3113.0
ENSMUSG00000031728	Zfp821	17.0	10.0	32.0	3.0	29.0	9.0	17.0	9.0
ENSMUSG00000025008	Tctn3	23.0	24.0	44.0	6.0	50.0	10.0	32.0	17.0
ENSMUSG00000034156	Tspoap1	6.0	5.0	14.0	8.0	7.0	3.0	8.0	5.0
ENSMUSG00000002280	Ciao3	37.0	24.0	69.0	6.0	69.0	14.0	31.0	22.0
ENSMUSG00000049299	Trappc1	40.0	30.0	78.0	11.0	74.0	22.0	56.0	22.0
ENSMUSG00000078598	Skint5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114796	A930028N01Rik	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000014776	Nol3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029156	Sgcb	52.0	40.0	83.0	13.0	78.0	15.0	61.0	35.0
ENSMUSG00000097569	Gm26640	2.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0
ENSMUSG00000087361	0610043K17Rik	4.0	0.0	3.0	0.0	3.0	1.0	2.0	0.0
ENSMUSG00000033701	Acbd6	201.0	162.0	417.0	67.0	375.0	109.0	267.0	109.0
ENSMUSG00000068134	Zfp120	46.0	30.0	104.0	14.0	81.0	14.0	61.0	17.0
ENSMUSG00000116739	Gm49733	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSMUSG00000032333	Stoml1	23.0	17.0	52.0	6.0	46.0	17.0	28.0	7.0
ENSMUSG00000054910	4931415C17Rik	2.0	0.0	5.0	0.0	2.0	0.0	4.0	1.0
ENSMUSG00000048755	Mcat	20.0	11.0	21.0	3.0	19.0	5.0	15.0	5.0
ENSMUSG00000031847	1700030J22Rik	1.0	8.0	6.0	2.0	5.0	1.0	3.0	1.0
ENSMUSG00000044348	Slc25a53	46.0	34.0	80.0	12.0	77.0	12.0	40.0	19.0
ENSMUSG00000106555	Gm2479	6.0	5.0	9.0	3.0	12.0	7.0	13.0	3.0
ENSMUSG00000052949	Rnf157	375.0	344.0	639.0	124.0	775.0	214.0	476.0	181.0
ENSMUSG00000029472	Anapc5	281.0	216.0	599.0	71.0	528.0	140.0	283.0	164.0
ENSMUSG00000031027	Stk33	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000035397	Klf16	17.0	11.0	36.0	6.0	27.0	6.0	20.0	7.0
ENSMUSG00000002885	Adgre5	1251.0	845.0	2192.0	319.0	1782.0	613.0	1089.0	480.0
ENSMUSG00000064065	Ipcef1	267.0	153.0	355.0	68.0	406.0	89.0	212.0	101.0
ENSMUSG00000028949	Smarcd3	3.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
ENSMUSG00000038552	Fndc4	1.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0
ENSMUSG00000039117	Taf4	47.0	55.0	101.0	12.0	86.0	29.0	51.0	25.0
ENSMUSG00000032177	Pde4a	277.0	224.0	613.0	61.0	497.0	91.0	358.0	121.0
ENSMUSG00000105789	Gm42997	2.0	1.0	0.0	0.0	2.0	1.0	3.0	0.0
ENSMUSG00000042446	Zmym4	112.0	84.0	281.0	33.0	273.0	68.0	184.0	90.0
ENSMUSG00000015243	Abca1	13.0	4.0	16.0	3.0	14.0	6.0	10.0	7.0
ENSMUSG00000086434	Gm15200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000074678	Defb25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000054622	D730045B01Rik	1.0	2.0	4.0	4.0	5.0	2.0	4.0	2.0
ENSMUSG00000026965	Anapc2	146.0	124.0	272.0	43.0	250.0	73.0	177.0	59.0
ENSMUSG00000035337	Uchl4	1.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0
ENSMUSG00000062866	Phactr2	489.0	299.0	667.0	90.0	718.0	160.0	440.0	178.0
ENSMUSG00000020387	Jade2	106.0	63.0	188.0	33.0	164.0	36.0	128.0	58.0
ENSMUSG00000027684	Mecom	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
ENSMUSG00000038539	Atf5	8.0	2.0	16.0	0.0	10.0	2.0	6.0	9.0
ENSMUSG00000090246	Gm17017	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0
ENSMUSG00000008482	Rnf151	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000000184	Ccnd2	542.0	404.0	844.0	119.0	791.0	210.0	599.0	270.0
ENSMUSG00000043336	Filip1l	81.0	54.0	158.0	24.0	110.0	47.0	68.0	46.0
ENSMUSG00000067199	Frat1	4.0	3.0	2.0	3.0	5.0	3.0	4.0	0.0
ENSMUSG00000110781	Gm31992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022965	Ifngr2	13.0	12.0	43.0	16.0	37.0	15.0	20.0	4.0
ENSMUSG00000040447	Spns2	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000057788	Ddx49	89.0	85.0	167.0	25.0	173.0	58.0	120.0	43.0
ENSMUSG00000026669	Mcm10	26.0	14.0	35.0	7.0	39.0	12.0	25.0	7.0
ENSMUSG00000017176	Nt5c3b	107.0	75.0	157.0	25.0	179.0	32.0	130.0	48.0
ENSMUSG00000041794	Myrip	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000027618	Nfs1	103.0	105.0	206.0	23.0	192.0	56.0	156.0	46.0
ENSMUSG00000040940	Arhgef1	747.0	474.0	1240.0	204.0	1141.0	283.0	696.0	309.0
ENSMUSG00000015947	Fcgr1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113811	Gm47882	7.0	14.0	12.0	1.0	14.0	3.0	5.0	1.0
ENSMUSG00000037750	Fam222b	226.0	146.0	387.0	55.0	409.0	83.0	247.0	78.0
ENSMUSG00000022498	Txndc11	241.0	188.0	410.0	60.0	394.0	79.0	245.0	99.0
ENSMUSG00000023118	Sympk	81.0	52.0	149.0	22.0	158.0	28.0	97.0	49.0
ENSMUSG00000021676	Iqgap2	711.0	519.0	1224.0	179.0	1245.0	297.0	1006.0	404.0
ENSMUSG00000029826	Zc3hav1	2203.0	1499.0	3357.0	515.0	3285.0	795.0	2121.0	861.0
ENSMUSG00000040006	Ginm1	108.0	86.0	191.0	30.0	186.0	60.0	125.0	58.0
ENSMUSG00000004099	Dnmt1	378.0	278.0	559.0	82.0	547.0	143.0	342.0	138.0
ENSMUSG00000084854	Gm12678	0.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0
ENSMUSG00000117079	Gm41611	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000114835	Gm48194	2.0	0.0	3.0	0.0	0.0	0.0	3.0	1.0
ENSMUSG00000042812	Foxf1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000073008	Gpr174	271.0	153.0	424.0	58.0	428.0	86.0	228.0	98.0
ENSMUSG00000037259	Dzank1	5.0	8.0	18.0	3.0	14.0	7.0	16.0	9.0
ENSMUSG00000022674	Ube2v2	84.0	57.0	170.0	22.0	201.0	50.0	134.0	49.0
ENSMUSG00000097035	Gm26692	9.0	1.0	11.0	0.0	13.0	3.0	10.0	4.0
ENSMUSG00000033020	Polr2f	131.0	106.0	258.0	38.0	259.0	91.0	198.0	76.0
ENSMUSG00000037646	Vps13b	833.0	508.0	1341.0	194.0	1323.0	330.0	921.0	346.0
ENSMUSG00000044968	Napepld	9.0	0.0	5.0	2.0	13.0	2.0	7.0	5.0
ENSMUSG00000049709	Nlrp10	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSMUSG00000020368	Canx	1093.0	823.0	2144.0	289.0	1880.0	444.0	979.0	410.0
ENSMUSG00000056008	Gm11541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000023830	Igf2r	782.0	541.0	1521.0	178.0	1163.0	252.0	713.0	266.0
ENSMUSG00000026131	Dst	10.0	19.0	31.0	3.0	34.0	13.0	31.0	19.0
ENSMUSG00000117355	Gm49999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000030647	Ndufc2	206.0	167.0	397.0	62.0	462.0	119.0	241.0	68.0
ENSMUSG00000057738	Sptan1	695.0	592.0	1250.0	220.0	1127.0	327.0	785.0	317.0
ENSMUSG00000028403	Zdhhc21	188.0	159.0	356.0	49.0	338.0	94.0	224.0	72.0
ENSMUSG00000033965	Slc16a2	12.0	6.0	6.0	4.0	12.0	1.0	4.0	1.0
ENSMUSG00000041763	Tpp2	1373.0	1165.0	2628.0	375.0	2317.0	548.0	1490.0	576.0
ENSMUSG00000005981	Trap1	156.0	120.0	235.0	25.0	257.0	54.0	148.0	66.0
ENSMUSG00000025026	Add3	349.0	215.0	549.0	110.0	580.0	113.0	370.0	143.0
ENSMUSG00000040043	Rbms2	119.0	62.0	189.0	35.0	219.0	48.0	116.0	44.0
ENSMUSG00000028933	Xrcc2	30.0	14.0	50.0	12.0	31.0	7.0	25.0	6.0
ENSMUSG00000032215	Rsl24d1	102.0	84.0	194.0	37.0	204.0	57.0	127.0	45.0
ENSMUSG00000085396	Firre	37.0	24.0	43.0	5.0	55.0	14.0	37.0	10.0
ENSMUSG00000115811	Gm41293	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000000881	Dlg3	7.0	2.0	15.0	2.0	14.0	3.0	6.0	3.0
ENSMUSG00000000934	Top1mt	8.0	5.0	23.0	1.0	12.0	2.0	16.0	4.0
ENSMUSG00000033933	Vhl	114.0	60.0	149.0	26.0	146.0	45.0	104.0	42.0
ENSMUSG00000117596	Gm50013	4.0	2.0	6.0	2.0	12.0	3.0	4.0	3.0
ENSMUSG00000098164	Gm5493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000097852	4933405D12Rik	2.0	0.0	1.0	1.0	2.0	0.0	2.0	0.0
ENSMUSG00000025004	Cyp2c40	2.0	3.0	3.0	0.0	1.0	2.0	5.0	0.0
ENSMUSG00000105447	Gm43653	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0
ENSMUSG00000031835	Mbtps1	252.0	188.0	430.0	79.0	365.0	103.0	265.0	113.0
ENSMUSG00000035529	Prdm4	54.0	54.0	104.0	9.0	81.0	20.0	58.0	21.0
ENSMUSG00000049517	Rps23	3183.0	2953.0	6966.0	887.0	6726.0	2429.0	4375.0	1879.0
ENSMUSG00000035649	Zcchc7	1523.0	1045.0	2757.0	388.0	2792.0	593.0	1665.0	648.0
ENSMUSG00000027953	Slc50a1	187.0	147.0	321.0	46.0	306.0	97.0	182.0	74.0
ENSMUSG00000104237	Gm33533	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
ENSMUSG00000036850	Mrpl41	93.0	77.0	141.0	16.0	183.0	46.0	131.0	42.0
ENSMUSG00000108523	4933430L12Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000025010	Ccnj	18.0	13.0	31.0	3.0	19.0	10.0	17.0	11.0
ENSMUSG00000021432	Slc35b3	198.0	136.0	341.0	48.0	288.0	89.0	218.0	87.0
ENSMUSG00000032898	Fbxo21	99.0	107.0	205.0	25.0	216.0	49.0	144.0	59.0
ENSMUSG00000117839	Gm50251	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000027883	Gpsm2	18.0	14.0	35.0	6.0	30.0	8.0	15.0	13.0
ENSMUSG00000001418	Glmp	347.0	231.0	576.0	75.0	548.0	132.0	286.0	124.0
ENSMUSG00000031555	Adam9	291.0	191.0	559.0	62.0	469.0	115.0	247.0	107.0
ENSMUSG00000062683	Atp5g2	719.0	628.0	1519.0	160.0	1527.0	427.0	950.0	330.0
ENSMUSG00000019927	Ube2d1	178.0	92.0	312.0	42.0	295.0	61.0	175.0	59.0
ENSMUSG00000034059	Ypel4	4.0	8.0	4.0	2.0	4.0	3.0	2.0	0.0
ENSMUSG00000099510	Gm28501	7.0	8.0	10.0	2.0	13.0	0.0	2.0	1.0
ENSMUSG00000015335	Zdhhc12	25.0	18.0	43.0	3.0	29.0	8.0	29.0	6.0
ENSMUSG00000091479	Gm17035	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000042745	Id1	3.0	5.0	7.0	0.0	6.0	1.0	6.0	3.0
ENSMUSG00000085360	Arhgap27os2	3.0	1.0	7.0	1.0	3.0	1.0	1.0	1.0
ENSMUSG00000113913	Gm46323	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
ENSMUSG00000022841	Ap2m1	286.0	265.0	571.0	89.0	577.0	161.0	323.0	131.0
ENSMUSG00000022993	4930415O20Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000098206	A430106G13Rik	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSMUSG00000020790	Ankfy1	373.0	252.0	620.0	93.0	553.0	156.0	399.0	156.0
ENSMUSG00000114493	Gm47071	3.0	1.0	11.0	2.0	2.0	1.0	2.0	1.0
ENSMUSG00000026781	Acbd5	424.0	297.0	790.0	142.0	685.0	195.0	453.0	186.0
ENSMUSG00000109781	Gm45509	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0
ENSMUSG00000086547	Gm11755	1.0	0.0	2.0	0.0	6.0	0.0	3.0	0.0
ENSMUSG00000021182	Ccdc88c	468.0	398.0	930.0	155.0	892.0	174.0	602.0	221.0
ENSMUSG00000076863	Trav21-dv12	8.0	5.0	4.0	2.0	2.0	1.0	2.0	74.0
ENSMUSG00000023274	Cd4	4.0	1.0	0.0	1.0	3.0	0.0	1.0	1.0
ENSMUSG00000001783	Rtcb	185.0	148.0	308.0	53.0	311.0	94.0	222.0	104.0
ENSMUSG00000019907	Ppp1r12a	1875.0	1301.0	2900.0	460.0	2942.0	711.0	1999.0	855.0
ENSMUSG00000032350	Gclc	77.0	88.0	203.0	25.0	141.0	60.0	147.0	45.0
ENSMUSG00000073682	Gm10563	12.0	12.0	17.0	6.0	11.0	3.0	8.0	8.0
ENSMUSG00000026090	2010300C02Rik	11.0	6.0	9.0	1.0	4.0	5.0	8.0	5.0
ENSMUSG00000024677	Ms4a6b	1072.0	632.0	1812.0	268.0	1548.0	401.0	912.0	318.0
ENSMUSG00000086288	Gm15265	3.0	5.0	17.0	0.0	25.0	1.0	12.0	2.0
ENSMUSG00000026627	Pacc1	27.0	18.0	45.0	4.0	49.0	11.0	25.0	11.0
ENSMUSG00000034620	Rxylt1	65.0	31.0	100.0	15.0	97.0	27.0	54.0	19.0
ENSMUSG00000112274	Gm47525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000097488	4732487G21Rik	1.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0
ENSMUSG00000036699	Zcchc12	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000035863	Palm	27.0	8.0	33.0	3.0	28.0	9.0	19.0	15.0
ENSMUSG00000061360	Phf5a	146.0	135.0	283.0	39.0	307.0	85.0	205.0	81.0
ENSMUSG00000020653	Klf11	34.0	28.0	50.0	5.0	53.0	28.0	39.0	10.0
ENSMUSG00000042854	Trp53rkb	13.0	13.0	28.0	2.0	24.0	8.0	19.0	15.0
ENSMUSG00000087232	Gm14764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019806	Aig1	186.0	143.0	322.0	48.0	278.0	94.0	234.0	135.0
ENSMUSG00000096199	Ptrhd1	39.0	34.0	75.0	8.0	54.0	36.0	40.0	17.0
ENSMUSG00000002814	Top3a	97.0	76.0	167.0	30.0	156.0	41.0	104.0	48.0
ENSMUSG00000091844	Gm8251	3.0	7.0	5.0	1.0	2.0	3.0	9.0	1.0
ENSMUSG00000033436	Armcx2	13.0	2.0	14.0	4.0	10.0	7.0	5.0	5.0
ENSMUSG00000090863	A530084C06Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000097275	Gm26648	3.0	2.0	4.0	1.0	8.0	0.0	2.0	1.0
ENSMUSG00000046861	Hectd3	60.0	29.0	55.0	16.0	66.0	21.0	47.0	20.0
ENSMUSG00000093606	B130034C11Rik	2.0	5.0	7.0	2.0	9.0	2.0	7.0	0.0
ENSMUSG00000103108	Rncr4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106398	Gm43357	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSMUSG00000029020	Mfn2	72.0	51.0	140.0	19.0	128.0	36.0	73.0	46.0
ENSMUSG00000062054	Iah1	48.0	41.0	82.0	8.0	89.0	13.0	52.0	26.0
ENSMUSG00000036777	Anln	37.0	23.0	65.0	11.0	45.0	7.0	46.0	17.0
ENSMUSG00000059734	Ndufs8	128.0	98.0	238.0	22.0	242.0	63.0	160.0	62.0
ENSMUSG00000025317	Car5a	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093629	Prox2os	3.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0
ENSMUSG00000029102	Hgfac	2.0	1.0	9.0	0.0	2.0	0.0	2.0	1.0
ENSMUSG00000074793	Hspa12b	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000091050	9330020H09Rik	17.0	11.0	30.0	6.0	30.0	8.0	13.0	4.0
ENSMUSG00000020238	Ncln	60.0	61.0	155.0	16.0	132.0	31.0	73.0	47.0
ENSMUSG00000060657	Marf1	208.0	154.0	355.0	50.0	287.0	74.0	215.0	95.0
ENSMUSG00000087277	2010013B24Rik	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000030271	Ogg1	34.0	19.0	44.0	5.0	42.0	12.0	33.0	12.0
ENSMUSG00000040952	Rps19	3963.0	3689.0	8224.0	1080.0	8474.0	2871.0	5014.0	2499.0
ENSMUSG00000032998	Foxj3	311.0	264.0	538.0	90.0	558.0	120.0	433.0	187.0
ENSMUSG00000085900	A930041C12Rik	1.0	1.0	2.0	0.0	1.0	1.0	2.0	1.0
