gene_id	gene_name	GF1	GF2	GF_noICI1	GF_noICI2	ctrl1	ctrl2	effector1	effector2
ENSMUSG00000028617	Lrrc42	94.0	126.0	130.0	180.0	121.0	228.0	92.0	236.0
ENSMUSG00000044502	Bod1	31.0	75.0	63.0	95.0	38.0	149.0	33.0	123.0
ENSMUSG00000112350	Gm47697	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000055302	Mrfap1	1062.0	1966.0	1559.0	2421.0	1446.0	3335.0	1276.0	3155.0
ENSMUSG00000101970	1810026B05Rik	378.0	575.0	592.0	1053.0	522.0	1879.0	360.0	1246.0
ENSMUSG00000113211	4921525O09Rik	11.0	11.0	14.0	11.0	13.0	11.0	4.0	7.0
ENSMUSG00000004568	Arhgef18	372.0	497.0	512.0	865.0	521.0	1093.0	337.0	698.0
ENSMUSG00000020545	Lrrc72	1.0	0.0	2.0	1.0	0.0	2.0	1.0	1.0
ENSMUSG00000026455	Klhl12	217.0	389.0	338.0	497.0	326.0	737.0	283.0	655.0
ENSMUSG00000021242	Npc2	2991.0	4919.0	4623.0	7688.0	4470.0	11319.0	3453.0	9071.0
ENSMUSG00000038515	Grtp1	1.0	3.0	4.0	4.0	0.0	4.0	0.0	6.0
ENSMUSG00000036564	Ndrg4	4.0	6.0	9.0	10.0	4.0	9.0	6.0	8.0
ENSMUSG00000091177	Gm15494	9.0	16.0	20.0	25.0	14.0	30.0	6.0	22.0
ENSMUSG00000097523	1700022N22Rik	8.0	9.0	11.0	12.0	8.0	21.0	7.0	11.0
ENSMUSG00000101693	Gm19461	1.0	2.0	0.0	0.0	1.0	3.0	2.0	2.0
ENSMUSG00000086707	Gm12088	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSMUSG00000117739	Gm36787	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000018697	Aatf	228.0	355.0	384.0	504.0	307.0	549.0	227.0	499.0
ENSMUSG00000035772	Mrps2	64.0	123.0	98.0	142.0	81.0	172.0	89.0	185.0
ENSMUSG00000033762	Recql4	1.0	8.0	6.0	3.0	3.0	4.0	5.0	16.0
ENSMUSG00000002307	Daxx	330.0	569.0	577.0	730.0	462.0	1152.0	486.0	1161.0
ENSMUSG00000086069	Gm13708	5.0	7.0	11.0	16.0	8.0	21.0	3.0	13.0
ENSMUSG00000048410	Zfp407	164.0	220.0	239.0	360.0	202.0	431.0	162.0	390.0
ENSMUSG00000049950	Rpp38	16.0	31.0	20.0	47.0	27.0	68.0	24.0	54.0
ENSMUSG00000025212	Sfxn3	315.0	420.0	485.0	675.0	334.0	743.0	278.0	539.0
ENSMUSG00000026888	Grb14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENSMUSG00000043099	Hic1	15.0	25.0	20.0	36.0	9.0	36.0	27.0	52.0
ENSMUSG00000029551	Psmg3	117.0	158.0	187.0	213.0	152.0	219.0	130.0	273.0
ENSMUSG00000045464	2810002D19Rik	19.0	44.0	37.0	50.0	43.0	72.0	30.0	69.0
ENSMUSG00000022105	Rb1	105.0	153.0	138.0	192.0	124.0	307.0	99.0	296.0
ENSMUSG00000026750	Psmb7	314.0	530.0	473.0	604.0	391.0	748.0	316.0	846.0
ENSMUSG00000004268	Emg1	1287.0	2117.0	1968.0	2896.0	1856.0	3786.0	1498.0	3334.0
ENSMUSG00000047907	Tshz2	4.0	5.0	4.0	16.0	4.0	23.0	4.0	11.0
ENSMUSG00000117358	Gm31645	3.0	9.0	6.0	17.0	11.0	27.0	13.0	15.0
ENSMUSG00000028614	Ndc1	41.0	75.0	83.0	108.0	46.0	144.0	44.0	141.0
ENSMUSG00000029428	Stx2	37.0	37.0	49.0	75.0	56.0	108.0	23.0	77.0
ENSMUSG00000048581	E130311K13Rik	9.0	24.0	20.0	36.0	25.0	47.0	17.0	27.0
ENSMUSG00000090868	Trav9d-4	0.0	2.0	1.0	0.0	1.0	2.0	1.0	1.0
ENSMUSG00000065990	Aurkaip1	782.0	1373.0	1138.0	1511.0	975.0	1763.0	888.0	1980.0
ENSMUSG00000020534	Shmt1	79.0	104.0	129.0	148.0	84.0	119.0	67.0	173.0
ENSMUSG00000110967	Gm40608	1.0	2.0	1.0	0.0	0.0	1.0	2.0	1.0
ENSMUSG00000037148	Arhgap10	184.0	301.0	235.0	339.0	253.0	427.0	240.0	506.0
ENSMUSG00000039529	Atp8b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
