gene_id	gene_name	GF1	GF2	GF_noICI1	GF_noICI2	ctrl1	ctrl2	effector1	effector2
ENSMUSG00000042510	AA986860	2.0	5.0	3.0	3.0	3.0	5.0	8.0	1.0
ENSMUSG00000063787	Chchd1	3146.0	3899.0	2705.0	1882.0	4445.0	3222.0	4336.0	2377.0
ENSMUSG00000116891	Gm32679	14.0	11.0	3.0	6.0	8.0	5.0	10.0	4.0
ENSMUSG00000048701	Ccdc6	634.0	707.0	504.0	378.0	758.0	585.0	714.0	394.0
ENSMUSG00000092243	Gm7030	3355.0	3748.0	2520.0	2081.0	4006.0	2716.0	3990.0	2363.0
ENSMUSG00000024242	Map4k3	148.0	199.0	114.0	149.0	176.0	124.0	125.0	122.0
ENSMUSG00000019818	Cd164	6275.0	7550.0	4810.0	4389.0	7416.0	5922.0	7136.0	4360.0
ENSMUSG00000014226	Cacybp	3646.0	5029.0	3461.0	2429.0	5454.0	4242.0	5614.0	3187.0
ENSMUSG00000036223	Ska1	43.0	38.0	36.0	9.0	72.0	46.0	72.0	27.0
ENSMUSG00000038415	Foxq1	10.0	20.0	8.0	3.0	5.0	12.0	18.0	15.0
ENSMUSG00000021870	Slmap	1102.0	1344.0	1104.0	805.0	1416.0	1099.0	1374.0	856.0
ENSMUSG00000107877	Gm43951	2.0	6.0	1.0	0.0	8.0	1.0	4.0	0.0
ENSMUSG00000022236	Ropn1l	18.0	35.0	13.0	9.0	23.0	10.0	22.0	10.0
ENSMUSG00000021070	Bdkrb2	1.0	8.0	1.0	3.0	1.0	5.0	2.0	5.0
ENSMUSG00000084862	Gm16278	26.0	33.0	18.0	15.0	17.0	22.0	29.0	17.0
ENSMUSG00000029291	Rufy3	115.0	149.0	126.0	83.0	165.0	132.0	136.0	89.0
ENSMUSG00000034488	Edil3	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0
ENSMUSG00000008450	Nutf2	3435.0	4434.0	3104.0	2117.0	4848.0	3871.0	5388.0	3169.0
ENSMUSG00000001755	Coasy	352.0	481.0	321.0	241.0	561.0	354.0	576.0	277.0
ENSMUSG00000092558	Med20	770.0	1009.0	661.0	531.0	915.0	689.0	997.0	628.0
ENSMUSG00000040276	Pacsin1	979.0	1071.0	858.0	661.0	994.0	768.0	1671.0	813.0
ENSMUSG00000026833	Olfm1	159.0	283.0	116.0	134.0	249.0	150.0	222.0	190.0
ENSMUSG00000107723	Gm43964	1.0	2.0	3.0	0.0	2.0	0.0	0.0	1.0
ENSMUSG00000032531	Amotl2	7.0	8.0	3.0	6.0	9.0	5.0	6.0	12.0
ENSMUSG00000047539	Fbxo28	697.0	863.0	623.0	455.0	866.0	710.0	948.0	570.0
ENSMUSG00000033099	Nol12	972.0	1336.0	854.0	605.0	1341.0	1080.0	1629.0	974.0
ENSMUSG00000031577	Tti2	364.0	436.0	312.0	226.0	423.0	376.0	463.0	306.0
ENSMUSG00000031808	Slc27a1	215.0	314.0	130.0	155.0	272.0	187.0	227.0	161.0
ENSMUSG00000027340	Slc23a2	309.0	432.0	277.0	244.0	441.0	331.0	418.0	266.0
ENSMUSG00000076928	Trac	15030.0	16791.0	11573.0	10134.0	21357.0	12146.0	18908.0	11099.0
ENSMUSG00000010051	Hyal1	107.0	165.0	95.0	88.0	147.0	102.0	170.0	104.0
ENSMUSG00000068747	Sort1	3.0	2.0	3.0	0.0	0.0	2.0	1.0	0.0
ENSMUSG00000109118	Gm32031	95.0	118.0	86.0	92.0	118.0	95.0	114.0	84.0
ENSMUSG00000021470	Ercc6l2	450.0	492.0	327.0	266.0	522.0	407.0	525.0	398.0
ENSMUSG00000050605	Zfp61	169.0	280.0	165.0	134.0	238.0	202.0	329.0	249.0
ENSMUSG00000110803	Gm20275	757.0	982.0	699.0	478.0	1032.0	868.0	1143.0	710.0
ENSMUSG00000024862	Klc2	313.0	428.0	305.0	223.0	450.0	277.0	430.0	253.0
ENSMUSG00000060131	Atp8b4	3258.0	4013.0	3403.0	2391.0	4888.0	3596.0	4316.0	2283.0
ENSMUSG00000053746	Ptrh1	150.0	180.0	124.0	96.0	224.0	144.0	214.0	139.0
ENSMUSG00000073758	Sh3d21	131.0	202.0	116.0	89.0	191.0	149.0	176.0	107.0
ENSMUSG00000022422	Dscc1	158.0	131.0	102.0	78.0	207.0	189.0	245.0	148.0
ENSMUSG00000020648	Dus4l	185.0	213.0	160.0	114.0	272.0	201.0	279.0	167.0
ENSMUSG00000100672	Gm28404	0.0	0.0	2.0	2.0	0.0	1.0	1.0	0.0
ENSMUSG00000002345	Borcs8	3657.0	4550.0	2834.0	2213.0	4942.0	3271.0	4572.0	2812.0
ENSMUSG00000086767	Gm13070	14.0	11.0	10.0	4.0	7.0	7.0	6.0	5.0
ENSMUSG00000005763	Cd247	6396.0	9842.0	5555.0	4666.0	10090.0	6078.0	13368.0	5950.0
ENSMUSG00000042096	Dao	4.0	8.0	9.0	3.0	7.0	11.0	13.0	3.0
ENSMUSG00000112265	Gm34983	30.0	21.0	21.0	16.0	21.0	17.0	31.0	15.0
ENSMUSG00000020593	Lpin1	515.0	781.0	545.0	374.0	993.0	628.0	781.0	416.0
ENSMUSG00000003380	Rabac1	5626.0	8180.0	5264.0	4087.0	7200.0	5660.0	7296.0	4836.0
ENSMUSG00000103400	Gm15853	39.0	43.0	47.0	17.0	48.0	45.0	49.0	24.0
ENSMUSG00000090035	Galnt4	82.0	125.0	82.0	62.0	88.0	88.0	109.0	63.0
ENSMUSG00000022940	Pigp	2255.0	3146.0	2052.0	1388.0	3036.0	2190.0	3314.0	1875.0
ENSMUSG00000079391	Gm2974	10.0	6.0	8.0	5.0	6.0	4.0	7.0	6.0
ENSMUSG00000022913	Psmg1	367.0	458.0	376.0	256.0	484.0	429.0	542.0	321.0
ENSMUSG00000032243	Itga11	1.0	1.0	2.0	2.0	4.0	4.0	5.0	2.0
ENSMUSG00000028910	Mecr	446.0	560.0	410.0	286.0	601.0	410.0	648.0	403.0
ENSMUSG00000026715	Serpinc1	7.0	6.0	10.0	8.0	13.0	10.0	17.0	7.0
ENSMUSG00000117371	Gm50019	16.0	15.0	11.0	3.0	17.0	10.0	15.0	5.0
ENSMUSG00000087652	Gm15918	6.0	3.0	1.0	0.0	3.0	1.0	9.0	5.0
ENSMUSG00000112547	Gm47096	59.0	77.0	59.0	29.0	82.0	46.0	83.0	40.0
ENSMUSG00000055733	Nap1l3	143.0	223.0	94.0	95.0	165.0	175.0	257.0	340.0
ENSMUSG00000025758	Plk4	416.0	515.0	361.0	272.0	613.0	456.0	554.0	322.0
ENSMUSG00000078919	Dpm1	4316.0	5614.0	3709.0	2870.0	5537.0	4372.0	5837.0	3439.0
ENSMUSG00000018750	Zbtb4	366.0	524.0	320.0	301.0	499.0	359.0	444.0	334.0
ENSMUSG00000024191	Bnip1	325.0	436.0	292.0	205.0	493.0	330.0	505.0	281.0
ENSMUSG00000029462	Vps29	4691.0	6314.0	4107.0	3010.0	6431.0	5160.0	7094.0	3926.0
ENSMUSG00000042496	Prdm10	349.0	417.0	332.0	218.0	486.0	370.0	433.0	277.0
ENSMUSG00000034226	Rhov	12.0	23.0	16.0	11.0	25.0	20.0	26.0	24.0
ENSMUSG00000047187	Rab2a	3446.0	5040.0	3191.0	2445.0	4700.0	4258.0	4793.0	3074.0
ENSMUSG00000027985	Lef1	345.0	552.0	428.0	359.0	712.0	945.0	601.0	534.0
ENSMUSG00000055681	Cope	7484.0	10459.0	6783.0	5013.0	10626.0	7406.0	11057.0	6222.0
ENSMUSG00000018654	Ikzf1	2895.0	3535.0	2774.0	1984.0	4409.0	2959.0	4192.0	2172.0
ENSMUSG00000115124	Gm49201	2.0	2.0	4.0	2.0	2.0	1.0	4.0	2.0
ENSMUSG00000118026	Gm50335	75.0	65.0	65.0	48.0	83.0	59.0	85.0	41.0
ENSMUSG00000038550	Ciart	227.0	348.0	179.0	210.0	254.0	208.0	259.0	192.0
ENSMUSG00000112852	Gm47767	14.0	6.0	20.0	6.0	11.0	11.0	5.0	4.0
ENSMUSG00000104529	Rbakdn	3.0	15.0	1.0	4.0	10.0	4.0	34.0	14.0
ENSMUSG00000024524	Gnal	33.0	57.0	28.0	36.0	59.0	53.0	63.0	40.0
ENSMUSG00000036368	Rmdn2	173.0	239.0	180.0	107.0	201.0	183.0	266.0	163.0
ENSMUSG00000115439	Gm36107	1.0	1.0	5.0	0.0	2.0	0.0	0.0	3.0
ENSMUSG00000060534	Dcc	1.0	3.0	1.0	0.0	1.0	1.0	1.0	0.0
ENSMUSG00000060260	Pwwp2b	285.0	652.0	249.0	260.0	353.0	311.0	566.0	515.0
ENSMUSG00000042569	Dhrs7b	433.0	563.0	362.0	287.0	599.0	484.0	643.0	431.0
ENSMUSG00000033308	Dpyd	3.0	7.0	4.0	2.0	5.0	5.0	4.0	4.0
ENSMUSG00000006344	Ggt5	4.0	9.0	7.0	5.0	12.0	8.0	7.0	12.0
ENSMUSG00000050075	Gpr171	3559.0	4487.0	2736.0	2459.0	3951.0	3117.0	4726.0	2818.0
ENSMUSG00000024981	Acsl5	2965.0	3316.0	2516.0	1769.0	3818.0	2833.0	3793.0	2267.0
ENSMUSG00000000732	Icosl	81.0	79.0	67.0	55.0	107.0	76.0	106.0	48.0
ENSMUSG00000029364	Wsb2	259.0	300.0	209.0	196.0	227.0	233.0	316.0	185.0
ENSMUSG00000097150	Gm26513	7.0	10.0	13.0	8.0	17.0	4.0	11.0	6.0
ENSMUSG00000039903	Eva1c	2.0	1.0	5.0	0.0	3.0	1.0	3.0	3.0
ENSMUSG00000037949	Ano10	213.0	245.0	184.0	144.0	240.0	220.0	330.0	175.0
ENSMUSG00000037664	Cdkn1c	21.0	29.0	23.0	10.0	11.0	26.0	14.0	15.0
ENSMUSG00000087194	Skint6	4.0	5.0	2.0	2.0	4.0	5.0	2.0	3.0
ENSMUSG00000078651	Aoc2	12.0	12.0	11.0	11.0	17.0	12.0	20.0	14.0
ENSMUSG00000008734	Gprc5b	0.0	0.0	0.0	3.0	1.0	5.0	1.0	1.0
ENSMUSG00000087168	Gm15983	8.0	7.0	8.0	3.0	11.0	7.0	6.0	3.0
ENSMUSG00000046605	B3gntl1	218.0	241.0	195.0	131.0	282.0	205.0	276.0	139.0
ENSMUSG00000030067	Foxp1	2448.0	2850.0	2065.0	1780.0	2934.0	2644.0	2746.0	2065.0
ENSMUSG00000028430	Nol6	366.0	480.0	330.0	280.0	512.0	380.0	459.0	318.0
ENSMUSG00000034858	Fam214a	457.0	559.0	395.0	344.0	561.0	384.0	512.0	398.0
ENSMUSG00000068580	Zfyve19	488.0	649.0	434.0	315.0	692.0	492.0	693.0	451.0
ENSMUSG00000025716	Myo3a	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0
ENSMUSG00000038895	Zfp653	161.0	218.0	145.0	134.0	217.0	200.0	223.0	170.0
ENSMUSG00000040407	Akap9	2139.0	2680.0	1946.0	1450.0	2992.0	2309.0	2856.0	1751.0
ENSMUSG00000048478	Spata33	2.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0
ENSMUSG00000084941	Gm11944	36.0	44.0	29.0	23.0	62.0	45.0	49.0	33.0
ENSMUSG00000095574	Trbv12-1	227.0	2721.0	213.0	233.0	348.0	407.0	734.0	474.0
ENSMUSG00000033355	Rtp4	2268.0	2196.0	1609.0	1021.0	2542.0	1964.0	3247.0	1730.0
ENSMUSG00000027419	Pcsk2	3.0	1.0	1.0	2.0	3.0	2.0	1.0	3.0
ENSMUSG00000044303	Cdkn2a	444.0	947.0	426.0	304.0	706.0	503.0	946.0	642.0
ENSMUSG00000046637	Ttc34	2.0	3.0	2.0	2.0	4.0	1.0	6.0	5.0
ENSMUSG00000028530	Jak1	8287.0	10796.0	7824.0	5757.0	11722.0	8291.0	11030.0	6650.0
ENSMUSG00000021027	Ralgapa1	1444.0	1963.0	1302.0	936.0	1829.0	1665.0	1892.0	1471.0
ENSMUSG00000041477	Dcp1b	195.0	235.0	174.0	113.0	278.0	219.0	315.0	230.0
ENSMUSG00000024269	Tpgs2	670.0	914.0	622.0	476.0	931.0	799.0	971.0	612.0
ENSMUSG00000114545	Gm32184	1.0	1.0	0.0	1.0	1.0	2.0	4.0	2.0
ENSMUSG00000062488	Ifit3b	137.0	88.0	153.0	54.0	159.0	144.0	189.0	63.0
ENSMUSG00000069601	Ank3	65.0	119.0	89.0	34.0	150.0	29.0	67.0	168.0
ENSMUSG00000097233	Gm17552	5.0	7.0	6.0	10.0	5.0	7.0	4.0	1.0
ENSMUSG00000030269	Mtmr14	537.0	837.0	466.0	438.0	698.0	582.0	730.0	587.0
ENSMUSG00000057897	Camk2b	791.0	567.0	529.0	380.0	772.0	679.0	649.0	446.0
ENSMUSG00000058328	Xlr5a	22.0	16.0	21.0	25.0	24.0	30.0	14.0	15.0
ENSMUSG00000031712	Il15	7.0	9.0	13.0	5.0	8.0	14.0	20.0	8.0
ENSMUSG00000070369	Itgad	6.0	2.0	1.0	13.0	4.0	2.0	3.0	3.0
ENSMUSG00000018293	Pfn1	119306.0	160050.0	107456.0	77495.0	172258.0	125463.0	189466.0	99249.0
ENSMUSG00000031984	2810004N23Rik	690.0	903.0	715.0	475.0	1180.0	812.0	1084.0	695.0
ENSMUSG00000040219	Ttc12	2.0	4.0	4.0	1.0	4.0	2.0	5.0	0.0
ENSMUSG00000035878	Hykk	5.0	8.0	9.0	4.0	15.0	6.0	15.0	7.0
ENSMUSG00000020994	Pnn	2721.0	3214.0	2458.0	1922.0	3636.0	2660.0	3412.0	2112.0
ENSMUSG00000031755	Bbs2	65.0	106.0	69.0	56.0	90.0	84.0	87.0	65.0
ENSMUSG00000041670	Rims1	0.0	2.0	1.0	0.0	0.0	1.0	0.0	2.0
ENSMUSG00000099587	Gm28967	1.0	3.0	0.0	5.0	0.0	7.0	0.0	3.0
ENSMUSG00000042303	Sgsm3	149.0	186.0	137.0	96.0	142.0	147.0	161.0	117.0
ENSMUSG00000068184	Ndufaf2	980.0	1145.0	787.0	569.0	1184.0	986.0	1197.0	850.0
ENSMUSG00000036990	Otud4	1033.0	1133.0	966.0	667.0	1329.0	1027.0	1242.0	806.0
ENSMUSG00000051185	Fam174a	2120.0	2704.0	1704.0	1507.0	2417.0	1914.0	2339.0	1666.0
ENSMUSG00000035798	Zdhhc17	234.0	311.0	210.0	163.0	348.0	259.0	343.0	254.0
ENSMUSG00000024949	Sf1	4296.0	5712.0	3623.0	2966.0	5557.0	4581.0	5561.0	3715.0
ENSMUSG00000041324	Inhba	2.0	1.0	5.0	0.0	3.0	0.0	3.0	4.0
ENSMUSG00000038473	Nos1ap	6.0	11.0	5.0	1.0	9.0	4.0	10.0	8.0
ENSMUSG00000041688	Amot	3.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0
ENSMUSG00000020361	Hspa4	8396.0	10144.0	6829.0	5087.0	10506.0	7676.0	10202.0	6672.0
ENSMUSG00000038390	Gpr162	92.0	120.0	67.0	59.0	96.0	124.0	132.0	127.0
ENSMUSG00000000355	Mcts1	2435.0	2923.0	2174.0	1407.0	3412.0	2494.0	3322.0	1917.0
ENSMUSG00000029161	Cgref1	1.0	1.0	1.0	2.0	0.0	1.0	0.0	2.0
ENSMUSG00000074466	Gm15417	30.0	30.0	25.0	20.0	27.0	17.0	27.0	15.0
ENSMUSG00000041890	Git2	2006.0	2544.0	1819.0	1268.0	2763.0	2039.0	2771.0	1683.0
ENSMUSG00000084808	9430091E24Rik	98.0	107.0	74.0	56.0	119.0	93.0	110.0	75.0
ENSMUSG00000051703	Tmem198	36.0	60.0	36.0	39.0	40.0	37.0	44.0	26.0
ENSMUSG00000021754	Map3k1	1307.0	1728.0	1103.0	999.0	1872.0	1393.0	1803.0	1280.0
ENSMUSG00000037190	Cyb561d2	1019.0	1358.0	813.0	580.0	1387.0	1046.0	1698.0	954.0
ENSMUSG00000021831	Ero1l	1516.0	2078.0	1442.0	1246.0	2235.0	1636.0	1787.0	1136.0
ENSMUSG00000074388	Gm5544	7.0	4.0	2.0	7.0	1.0	3.0	6.0	4.0
ENSMUSG00000112544	Gm48089	5.0	9.0	3.0	7.0	10.0	6.0	4.0	9.0
ENSMUSG00000029431	B3gnt4	3.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0
ENSMUSG00000022456	Sept3	1.0	1.0	5.0	2.0	8.0	1.0	4.0	2.0
ENSMUSG00000006717	Acot13	965.0	1299.0	900.0	553.0	1373.0	1041.0	1422.0	904.0
ENSMUSG00000054582	Pabpc1l	155.0	232.0	157.0	102.0	263.0	171.0	351.0	202.0
ENSMUSG00000025162	Csnk1d	3053.0	3965.0	2615.0	2039.0	3582.0	2987.0	3842.0	2462.0
ENSMUSG00000045087	S1pr5	7.0	3.0	5.0	0.0	2.0	0.0	4.0	0.0
ENSMUSG00000045165	AI467606	1874.0	2260.0	1561.0	1203.0	2624.0	1820.0	2351.0	1586.0
ENSMUSG00000037594	Clba1	37.0	178.0	41.0	65.0	112.0	83.0	131.0	72.0
ENSMUSG00000033285	Wdr3	981.0	1063.0	817.0	532.0	1053.0	845.0	1273.0	805.0
ENSMUSG00000090137	Uba52	20391.0	26958.0	17801.0	18445.0	29212.0	26574.0	23275.0	19072.0
ENSMUSG00000097240	Gm26614	39.0	31.0	27.0	31.0	47.0	20.0	41.0	27.0
ENSMUSG00000058427	Cxcl2	2.0	0.0	2.0	4.0	6.0	1.0	1.0	2.0
ENSMUSG00000036390	Gadd45a	135.0	275.0	155.0	125.0	190.0	205.0	220.0	163.0
ENSMUSG00000014039	Prdm15	138.0	161.0	141.0	91.0	177.0	178.0	209.0	95.0
ENSMUSG00000027176	Cstf3	639.0	800.0	592.0	393.0	893.0	720.0	1119.0	628.0
ENSMUSG00000033024	Klra9	20.0	20.0	8.0	2.0	16.0	13.0	7.0	7.0
ENSMUSG00000025869	Nop16	1130.0	1589.0	1186.0	728.0	1780.0	1335.0	1967.0	1112.0
ENSMUSG00000022607	Ptk2	16.0	23.0	17.0	11.0	17.0	11.0	29.0	14.0
ENSMUSG00000025016	Tm9sf3	2290.0	2720.0	2001.0	1678.0	2690.0	2310.0	2703.0	1887.0
ENSMUSG00000057594	Arl16	484.0	703.0	497.0	327.0	732.0	545.0	816.0	472.0
ENSMUSG00000113361	B930059L03Rik	24.0	28.0	17.0	17.0	23.0	19.0	33.0	12.0
ENSMUSG00000078786	BC024978	80.0	88.0	66.0	52.0	99.0	80.0	99.0	46.0
ENSMUSG00000029265	Dr1	1478.0	1716.0	1289.0	1063.0	1600.0	1426.0	1845.0	1226.0
ENSMUSG00000109244	Gm44751	6.0	6.0	1.0	1.0	7.0	12.0	6.0	4.0
ENSMUSG00000060098	Prmt7	524.0	737.0	543.0	326.0	767.0	555.0	875.0	474.0
ENSMUSG00000040795	Iqcc	150.0	247.0	153.0	128.0	251.0	200.0	234.0	152.0
ENSMUSG00000018999	Slc35b4	412.0	496.0	364.0	243.0	488.0	407.0	540.0	385.0
ENSMUSG00000049288	Lix1l	17.0	31.0	13.0	8.0	34.0	18.0	18.0	10.0
ENSMUSG00000047832	Cdca4	1450.0	1747.0	1218.0	940.0	1788.0	1336.0	1875.0	1130.0
ENSMUSG00000117145	Gm4356	19.0	49.0	24.0	20.0	38.0	36.0	38.0	19.0
ENSMUSG00000033306	Lpp	1151.0	1497.0	1084.0	769.0	1560.0	1243.0	1576.0	985.0
ENSMUSG00000031697	Orc6	1344.0	1578.0	1066.0	726.0	1733.0	1407.0	1875.0	1142.0
ENSMUSG00000086827	4930461C15Rik	2.0	3.0	1.0	0.0	3.0	1.0	4.0	3.0
ENSMUSG00000024188	Luc7l	2086.0	2885.0	1862.0	1448.0	2731.0	2269.0	3054.0	1767.0
ENSMUSG00000037361	Sf3b6	8038.0	10602.0	7071.0	5028.0	10873.0	8901.0	11957.0	7349.0
ENSMUSG00000085762	Lrrc75aos2	2.0	2.0	0.0	1.0	1.0	1.0	0.0	2.0
ENSMUSG00000020814	Mxra7	1.0	1.0	1.0	3.0	0.0	4.0	4.0	1.0
ENSMUSG00000074785	Plxnc1	278.0	442.0	304.0	272.0	485.0	403.0	556.0	330.0
ENSMUSG00000087305	A430035B10Rik	40.0	50.0	34.0	19.0	53.0	62.0	82.0	48.0
ENSMUSG00000108109	Gm44287	2.0	7.0	2.0	0.0	5.0	6.0	3.0	6.0
ENSMUSG00000062209	Erbb4	1.0	3.0	2.0	0.0	1.0	1.0	0.0	1.0
ENSMUSG00000039703	Nploc4	540.0	781.0	507.0	424.0	776.0	671.0	805.0	543.0
ENSMUSG00000020088	Sar1a	3756.0	5297.0	3373.0	2557.0	4953.0	4023.0	5533.0	3094.0
ENSMUSG00000037216	Lipt1	30.0	35.0	27.0	13.0	39.0	24.0	49.0	30.0
ENSMUSG00000032123	Dpagt1	531.0	635.0	427.0	317.0	660.0	503.0	777.0	456.0
ENSMUSG00000089862	Umad1	496.0	584.0	451.0	307.0	691.0	498.0	762.0	441.0
ENSMUSG00000037692	Ahdc1	376.0	506.0	376.0	283.0	577.0	419.0	602.0	308.0
ENSMUSG00000002109	Ddb2	607.0	661.0	537.0	367.0	711.0	548.0	734.0	461.0
ENSMUSG00000103380	Gm37756	11.0	18.0	7.0	18.0	14.0	18.0	20.0	11.0
ENSMUSG00000036992	Nxt1	1736.0	2359.0	1636.0	1180.0	2310.0	2003.0	2526.0	1648.0
ENSMUSG00000038369	Ncoa6	417.0	590.0	411.0	301.0	632.0	500.0	617.0	424.0
ENSMUSG00000015363	Trabd	1478.0	1956.0	1412.0	1009.0	2008.0	1591.0	2057.0	1224.0
ENSMUSG00000026309	Ilkap	2080.0	2766.0	1805.0	1323.0	2989.0	2219.0	3036.0	1809.0
ENSMUSG00000038020	Rapgefl1	3.0	4.0	3.0	4.0	2.0	5.0	9.0	7.0
ENSMUSG00000090861	Arf4os	17.0	12.0	12.0	11.0	23.0	16.0	16.0	16.0
ENSMUSG00000029822	Osbpl3	4212.0	4767.0	3490.0	2827.0	5120.0	3929.0	5046.0	3101.0
ENSMUSG00000110917	Gm33056	0.0	1.0	2.0	2.0	2.0	3.0	2.0	1.0
ENSMUSG00000059824	Dbp	141.0	220.0	143.0	135.0	161.0	160.0	173.0	131.0
ENSMUSG00000020778	Ten1	1619.0	2215.0	1525.0	1053.0	2216.0	1846.0	2667.0	1446.0
ENSMUSG00000032578	Cish	3934.0	6359.0	4622.0	2911.0	5468.0	4320.0	5784.0	2593.0
ENSMUSG00000035873	Pawr	115.0	61.0	46.0	45.0	75.0	70.0	104.0	93.0
ENSMUSG00000027845	Dclre1b	163.0	144.0	152.0	84.0	181.0	120.0	164.0	103.0
ENSMUSG00000054514	Atad3aos	26.0	32.0	24.0	15.0	36.0	28.0	21.0	17.0
ENSMUSG00000086504	Kif16bos	2.0	8.0	5.0	2.0	3.0	2.0	5.0	3.0
ENSMUSG00000051495	Irf2bp2	241.0	272.0	236.0	182.0	255.0	243.0	243.0	157.0
ENSMUSG00000063297	Luzp2	30.0	27.0	22.0	9.0	31.0	30.0	37.0	28.0
ENSMUSG00000070866	Zfp804a	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
ENSMUSG00000025290	Rps24	252646.0	373352.0	234314.0	179676.0	355777.0	286236.0	340971.0	244272.0
ENSMUSG00000072704	Smim10l1	1020.0	1284.0	817.0	633.0	1263.0	985.0	1379.0	802.0
ENSMUSG00000087496	Gm13523	0.0	4.0	4.0	0.0	5.0	0.0	2.0	1.0
ENSMUSG00000002329	Mdp1	2968.0	4140.0	2786.0	2093.0	4265.0	3220.0	4469.0	2472.0
ENSMUSG00000094966	Trav9-2	1371.0	384.0	681.0	85.0	430.0	355.0	164.0	38.0
ENSMUSG00000069581	Tspear	18.0	29.0	15.0	6.0	33.0	10.0	30.0	28.0
ENSMUSG00000022801	Lrch3	789.0	1045.0	888.0	587.0	1202.0	892.0	1154.0	724.0
ENSMUSG00000025330	Padi4	0.0	1.0	0.0	5.0	1.0	3.0	4.0	1.0
ENSMUSG00000018398	Sept8	14.0	15.0	17.0	9.0	12.0	5.0	18.0	8.0
ENSMUSG00000029029	Wrap73	612.0	862.0	541.0	382.0	770.0	636.0	925.0	594.0
ENSMUSG00000042595	Fam199x	123.0	132.0	109.0	93.0	166.0	116.0	155.0	128.0
ENSMUSG00000049858	Suox	2318.0	2789.0	1974.0	1443.0	2799.0	2339.0	3138.0	1943.0
ENSMUSG00000050240	Hic2	78.0	97.0	55.0	49.0	86.0	82.0	71.0	41.0
ENSMUSG00000019326	Aoc3	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0
ENSMUSG00000016520	Lnx2	328.0	431.0	283.0	247.0	474.0	382.0	476.0	286.0
ENSMUSG00000000399	Ndufa9	2242.0	3147.0	1992.0	1449.0	3079.0	2467.0	3308.0	1974.0
ENSMUSG00000060012	Kif13b	1891.0	3032.0	1740.0	1434.0	3201.0	2326.0	3490.0	2158.0
ENSMUSG00000044244	Il20rb	107.0	126.0	71.0	85.0	130.0	111.0	171.0	112.0
ENSMUSG00000074203	G430095P16Rik	30.0	28.0	32.0	11.0	38.0	20.0	28.0	10.0
ENSMUSG00000057596	Trim30d	864.0	767.0	536.0	406.0	992.0	746.0	867.0	465.0
ENSMUSG00000030801	Kat8	459.0	583.0	385.0	274.0	629.0	472.0	718.0	446.0
ENSMUSG00000034412	Tbc1d10a	1079.0	1576.0	1087.0	771.0	1280.0	1156.0	1496.0	930.0
ENSMUSG00000001891	Ugp2	1923.0	2162.0	1469.0	1225.0	2421.0	1676.0	2137.0	1301.0
ENSMUSG00000054079	Utp18	1131.0	1483.0	1062.0	714.0	1611.0	1295.0	1705.0	1034.0
ENSMUSG00000036398	Ppp1r11	3505.0	4821.0	3104.0	2229.0	5035.0	3766.0	5212.0	2845.0
ENSMUSG00000063253	Scoc	484.0	666.0	396.0	324.0	662.0	505.0	678.0	452.0
ENSMUSG00000027828	Ssr3	2401.0	2950.0	2007.0	1661.0	3028.0	2470.0	2999.0	2035.0
ENSMUSG00000033257	Ttll4	156.0	154.0	118.0	82.0	200.0	132.0	161.0	128.0
ENSMUSG00000091091	Kcnmb3	6.0	4.0	5.0	2.0	4.0	6.0	6.0	2.0
ENSMUSG00000032059	Alg9	257.0	362.0	264.0	199.0	383.0	355.0	355.0	248.0
ENSMUSG00000031077	Fadd	258.0	371.0	257.0	217.0	405.0	295.0	430.0	255.0
ENSMUSG00000023007	Prpf40b	16.0	33.0	19.0	12.0	21.0	14.0	24.0	18.0
ENSMUSG00000006998	Psmd2	3793.0	4707.0	3301.0	2285.0	4997.0	3478.0	5317.0	3007.0
ENSMUSG00000048787	Dcun1d3	328.0	307.0	253.0	182.0	393.0	298.0	376.0	197.0
ENSMUSG00000021670	Hmgcr	1288.0	1432.0	1108.0	733.0	1776.0	1179.0	1488.0	818.0
ENSMUSG00000112150	9530018F02Rik	45.0	58.0	57.0	41.0	82.0	56.0	109.0	46.0
ENSMUSG00000002658	Gtf2f1	2390.0	3395.0	2302.0	1638.0	3239.0	2738.0	3509.0	2247.0
ENSMUSG00000024487	Yipf5	2389.0	3321.0	2067.0	1557.0	3171.0	2728.0	3288.0	2229.0
ENSMUSG00000021414	Fam217a	6.0	6.0	11.0	2.0	14.0	9.0	12.0	7.0
ENSMUSG00000029312	Klhl8	59.0	108.0	76.0	54.0	77.0	75.0	88.0	75.0
ENSMUSG00000037797	Adh4	11.0	30.0	18.0	21.0	24.0	26.0	39.0	23.0
ENSMUSG00000029328	Hnrnpdl	6660.0	7989.0	5872.0	4432.0	8519.0	6653.0	9068.0	5203.0
ENSMUSG00000038506	Dcun1d2	219.0	247.0	189.0	135.0	288.0	204.0	309.0	211.0
ENSMUSG00000046679	C87436	506.0	774.0	476.0	368.0	716.0	543.0	758.0	530.0
