gene_id	gene_name	GF1	GF2	GF_noICI1	GF_noICI2	ctrl1	ctrl2	effector1	effector2
ENSMUSG00000063882	Uqcrh	7495.0	8137.0	4074.0	3438.0	6233.0	4096.0	8340.0	9033.0
ENSMUSG00000022335	Zfat	29.0	26.0	6.0	11.0	10.0	11.0	22.0	27.0
ENSMUSG00000041891	Lman1	319.0	303.0	163.0	142.0	291.0	161.0	327.0	245.0
ENSMUSG00000024985	Tcf7l2	3.0	1.0	3.0	0.0	2.0	0.0	6.0	4.0
ENSMUSG00000034192	Lsm3	563.0	557.0	302.0	240.0	401.0	309.0	665.0	713.0
ENSMUSG00000073408	Mucl3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000018417	Myo1b	15.0	16.0	11.0	4.0	13.0	12.0	13.0	20.0
ENSMUSG00000097274	Gm47512	9.0	9.0	4.0	7.0	4.0	4.0	9.0	13.0
ENSMUSG00000041907	Gpr45	17.0	14.0	11.0	8.0	10.0	8.0	14.0	3.0
ENSMUSG00000027001	Dusp19	176.0	176.0	87.0	78.0	151.0	67.0	172.0	143.0
ENSMUSG00000019370	Calm3	1880.0	1966.0	1032.0	838.0	1600.0	955.0	2319.0	2055.0
ENSMUSG00000032353	Tmed3	464.0	470.0	265.0	199.0	394.0	224.0	485.0	463.0
ENSMUSG00000057497	Fam136a	240.0	228.0	137.0	100.0	192.0	112.0	230.0	194.0
ENSMUSG00000063430	Wscd2	19.0	30.0	12.0	11.0	21.0	12.0	36.0	24.0
ENSMUSG00000069844	Sco1	109.0	129.0	67.0	54.0	111.0	107.0	171.0	164.0
ENSMUSG00000059003	Grin2a	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000068606	Gm4841	20.0	22.0	4.0	11.0	16.0	19.0	19.0	44.0
ENSMUSG00000027242	Wdr76	85.0	66.0	36.0	34.0	72.0	41.0	74.0	79.0
ENSMUSG00000022000	Zc3h13	510.0	549.0	322.0	253.0	397.0	279.0	603.0	631.0
ENSMUSG00000113987	4930453C13Rik	2.0	3.0	3.0	0.0	1.0	2.0	1.0	2.0
ENSMUSG00000037979	Ccdc92	181.0	144.0	85.0	73.0	151.0	81.0	210.0	207.0
ENSMUSG00000007989	Fzd3	1.0	1.0	1.0	1.0	2.0	1.0	0.0	0.0
ENSMUSG00000017146	Brca1	20.0	22.0	15.0	13.0	17.0	11.0	28.0	37.0
ENSMUSG00000031736	Crnde	5.0	5.0	2.0	5.0	2.0	0.0	6.0	2.0
ENSMUSG00000039345	Mettl22	81.0	87.0	37.0	50.0	74.0	31.0	81.0	75.0
ENSMUSG00000098098	Bvht	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000032733	Snx33	22.0	18.0	13.0	12.0	11.0	14.0	18.0	17.0
ENSMUSG00000047117	Ankdd1b	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
ENSMUSG00000026269	Rnpepl1	165.0	111.0	80.0	56.0	80.0	51.0	139.0	175.0
ENSMUSG00000097149	G630030J09Rik	6.0	11.0	5.0	2.0	5.0	1.0	6.0	9.0
ENSMUSG00000057778	Cyb5d2	22.0	25.0	9.0	7.0	24.0	10.0	31.0	20.0
ENSMUSG00000030322	Mbd4	45.0	41.0	26.0	19.0	28.0	14.0	54.0	50.0
ENSMUSG00000034290	Nek9	129.0	116.0	86.0	65.0	98.0	70.0	117.0	119.0
