gene_id	gene_name	GF1	GF2	GF_noICI1	GF_noICI2	ctrl1	ctrl2	effector1	effector2
ENSMUSG00000039210	Gpatch2	707.0	803.0	533.0	471.0	795.0	644.0	736.0	650.0
ENSMUSG00000026608	Kctd3	273.0	273.0	238.0	189.0	311.0	244.0	314.0	244.0
ENSMUSG00000037624	Kcnk2	52.0	114.0	56.0	31.0	82.0	76.0	113.0	75.0
ENSMUSG00000026605	Cenpf	159.0	136.0	178.0	92.0	233.0	126.0	194.0	100.0
ENSMUSG00000026604	Ptpn14	7.0	8.0	6.0	8.0	7.0	13.0	7.0	15.0
ENSMUSG00000026603	Smyd2	1272.0	1840.0	1324.0	893.0	1792.0	1171.0	1914.0	1337.0
ENSMUSG00000089872	Rps6kc1	246.0	280.0	221.0	183.0	278.0	244.0	248.0	239.0
ENSMUSG00000026634	Angel2	1776.0	2360.0	1600.0	1496.0	2168.0	2268.0	2629.0	2194.0
ENSMUSG00000066595	Flvcr1	284.0	403.0	325.0	311.0	316.0	413.0	386.0	444.0
ENSMUSG00000097845	A230020J21Rik	20.0	30.0	24.0	13.0	14.0	28.0	32.0	20.0
ENSMUSG00000026632	Tatdn3	246.0	284.0	206.0	203.0	268.0	238.0	352.0	233.0
ENSMUSG00000062510	Nsl1	31.0	34.0	32.0	21.0	40.0	24.0	42.0	19.0
ENSMUSG00000026630	Batf3	11.0	26.0	8.0	6.0	6.0	12.0	36.0	12.0
ENSMUSG00000026628	Atf3	566.0	502.0	342.0	319.0	498.0	437.0	409.0	535.0
ENSMUSG00000073478	D730003I15Rik	228.0	295.0	229.0	199.0	232.0	244.0	235.0	213.0
ENSMUSG00000037499	Nenf	1685.0	2552.0	1680.0	1198.0	2294.0	1760.0	2592.0	1701.0
ENSMUSG00000026627	Pacc1	264.0	343.0	291.0	193.0	335.0	332.0	339.0	277.0
ENSMUSG00000026626	Ppp2r5a	1840.0	2008.0	1849.0	1640.0	2001.0	2304.0	1845.0	2050.0
ENSMUSG00000103114	Gm32200	7.0	7.0	9.0	19.0	9.0	20.0	8.0	9.0
ENSMUSG00000037474	Dtl	978.0	1109.0	939.0	618.0	1324.0	1051.0	1418.0	1039.0
ENSMUSG00000037461	Ints7	1129.0	1323.0	1073.0	912.0	1488.0	1284.0	1464.0	1337.0
ENSMUSG00000026623	Lpgat1	682.0	785.0	644.0	512.0	943.0	666.0	918.0	693.0
ENSMUSG00000026622	Nek2	47.0	24.0	46.0	10.0	57.0	32.0	47.0	31.0
ENSMUSG00000037434	Slc30a1	359.0	564.0	397.0	380.0	349.0	675.0	621.0	746.0
ENSMUSG00000049353	Rd3	10.0	6.0	17.0	5.0	10.0	8.0	15.0	9.0
ENSMUSG00000097416	Gm26670	52.0	87.0	63.0	54.0	74.0	77.0	62.0	62.0
ENSMUSG00000026637	Traf5	1485.0	1446.0	1522.0	1028.0	1556.0	1331.0	2103.0	1121.0
ENSMUSG00000037395	Rcor3	232.0	227.0	214.0	164.0	259.0	221.0	295.0	255.0
ENSMUSG00000097316	Gm10516	17.0	22.0	18.0	12.0	27.0	20.0	27.0	20.0
ENSMUSG00000037375	Hhat	59.0	88.0	53.0	52.0	99.0	108.0	79.0	72.0
ENSMUSG00000016200	Syt14	11.0	18.0	4.0	4.0	4.0	5.0	10.0	3.0
ENSMUSG00000016181	Utp25	325.0	362.0	293.0	309.0	425.0	361.0	402.0	365.0
ENSMUSG00000026638	Irf6	16.0	25.0	21.0	31.0	37.0	39.0	20.0	38.0
ENSMUSG00000079144	A130010J15Rik	64.0	103.0	65.0	69.0	127.0	155.0	131.0	100.0
ENSMUSG00000037318	Traf3ip3	3292.0	3728.0	2976.0	2607.0	4079.0	3379.0	4178.0	3278.0
ENSMUSG00000089683	4930570N18Rik	822.0	960.0	718.0	829.0	913.0	879.0	870.0	794.0
ENSMUSG00000026639	Lamb3	2051.0	2466.0	1995.0	1675.0	2516.0	2214.0	2470.0	1963.0
ENSMUSG00000016194	Hsd11b1	3333.0	3551.0	2820.0	2439.0	3989.0	2674.0	4043.0	2976.0
ENSMUSG00000009633	G0s2	16.0	20.0	21.0	27.0	60.0	30.0	16.0	31.0
ENSMUSG00000097325	Gm16897	13.0	27.0	21.0	10.0	24.0	18.0	19.0	13.0
ENSMUSG00000096929	A330023F24Rik	561.0	590.0	556.0	398.0	679.0	424.0	592.0	420.0
ENSMUSG00000016493	Cd46	78.0	99.0	70.0	56.0	84.0	103.0	112.0	85.0
ENSMUSG00000016481	Cr1l	3664.0	4911.0	3486.0	3212.0	4721.0	4441.0	5075.0	4176.0
ENSMUSG00000026643	Nmt2	1636.0	1866.0	1424.0	1259.0	2003.0	1850.0	1796.0	1708.0
ENSMUSG00000049950	Rpp38	153.0	174.0	120.0	147.0	255.0	205.0	220.0	160.0
ENSMUSG00000026644	Acbd7	16.0	9.0	11.0	5.0	17.0	14.0	13.0	15.0
ENSMUSG00000026650	Meig1	10.0	9.0	4.0	10.0	13.0	11.0	12.0	8.0
ENSMUSG00000026648	Dclre1c	1615.0	1867.0	1410.0	1125.0	2009.0	1660.0	2267.0	1640.0
ENSMUSG00000026646	Suv39h2	245.0	312.0	269.0	174.0	309.0	274.0	348.0	259.0
ENSMUSG00000085043	Gm13184	27.0	40.0	19.0	23.0	27.0	35.0	47.0	22.0
ENSMUSG00000109865	Hspa14	3313.0	3514.0	2815.0	2660.0	3164.0	2230.0	3417.0	2810.0
ENSMUSG00000051396	Gm45902	138.0	143.0	125.0	97.0	161.0	137.0	154.0	103.0
ENSMUSG00000039496	Cdnf	37.0	52.0	46.0	42.0	51.0	62.0	47.0	45.0
ENSMUSG00000026655	Fam107b	9476.0	12387.0	8211.0	9580.0	11088.0	12266.0	11867.0	13227.0
ENSMUSG00000026657	Frmd4a	483.0	633.0	534.0	400.0	757.0	466.0	692.0	392.0
ENSMUSG00000102494	Gm36988	29.0	23.0	18.0	20.0	18.0	30.0	12.0	15.0
ENSMUSG00000039449	Prpf18	1728.0	2078.0	1354.0	1438.0	1982.0	1754.0	2248.0	1859.0
ENSMUSG00000048186	Bend7	47.0	87.0	19.0	36.0	72.0	37.0	104.0	53.0
ENSMUSG00000026662	Sephs1	702.0	846.0	686.0	550.0	979.0	748.0	980.0	681.0
ENSMUSG00000026664	Phyh	1610.0	1943.0	1261.0	1124.0	1772.0	1564.0	2110.0	1668.0
ENSMUSG00000026669	Mcm10	90.0	74.0	78.0	35.0	130.0	82.0	109.0	81.0
ENSMUSG00000026672	Optn	330.0	467.0	270.0	193.0	344.0	310.0	393.0	360.0
ENSMUSG00000039145	Camk1d	17698.0	21671.0	20398.0	17974.0	25969.0	23629.0	20825.0	20958.0
ENSMUSG00000039128	Cdc123	2957.0	3722.0	2639.0	2137.0	3700.0	3096.0	3998.0	3087.0
ENSMUSG00000025817	Nudt5	2197.0	2827.0	1788.0	1401.0	2923.0	2166.0	2892.0	2206.0
ENSMUSG00000025816	Sec61a2	500.0	762.0	479.0	464.0	661.0	647.0	760.0	725.0
ENSMUSG00000043241	Upf2	1504.0	1670.0	1485.0	1322.0	1918.0	1850.0	1788.0	1770.0
ENSMUSG00000039046	Usp6nl	125.0	113.0	92.0	120.0	141.0	167.0	138.0	164.0
ENSMUSG00000002107	Celf2	13061.0	15274.0	11003.0	9700.0	16138.0	13193.0	16660.0	13887.0
ENSMUSG00000015619	Gata3	1645.0	2174.0	1554.0	1344.0	1997.0	1534.0	2091.0	1834.0
ENSMUSG00000086618	Gm13256	16.0	21.0	12.0	17.0	21.0	28.0	22.0	30.0
ENSMUSG00000025782	Taf3	1714.0	2122.0	1761.0	1481.0	2288.0	2092.0	2348.0	1926.0
ENSMUSG00000025781	Atp5c1	23285.0	31299.0	21067.0	17344.0	30540.0	25796.0	32830.0	24783.0
ENSMUSG00000037262	Kin	2148.0	2567.0	1847.0	1564.0	2600.0	2079.0	2794.0	2211.0
ENSMUSG00000025780	Itih5	1368.0	1897.0	1163.0	911.0	1864.0	1089.0	2356.0	1064.0
ENSMUSG00000061186	Sfmbt2	17.0	27.0	27.0	35.0	35.0	46.0	22.0	41.0
ENSMUSG00000026778	Prkcq	4786.0	4928.0	4212.0	4137.0	5942.0	5176.0	5540.0	5244.0
ENSMUSG00000102674	8030442B05Rik	14.0	15.0	18.0	10.0	11.0	5.0	16.0	13.0
ENSMUSG00000026773	Pfkfb3	1263.0	1572.0	1335.0	1037.0	1736.0	1279.0	1899.0	999.0
ENSMUSG00000102329	Gm10851	57.0	72.0	71.0	58.0	84.0	75.0	109.0	57.0
ENSMUSG00000037197	Rbm17	3619.0	5061.0	3397.0	3079.0	4816.0	4330.0	5019.0	4184.0
ENSMUSG00000026770	Il2ra	1158.0	1365.0	1159.0	886.0	1413.0	1126.0	1394.0	1155.0
ENSMUSG00000023206	Il15ra	708.0	681.0	496.0	446.0	863.0	548.0	851.0	657.0
ENSMUSG00000058594	Fbh1	505.0	560.0	437.0	391.0	600.0	460.0	646.0	482.0
ENSMUSG00000047909	Ankrd16	658.0	732.0	607.0	539.0	726.0	669.0	821.0	671.0
ENSMUSG00000026767	Mindy3	2240.0	2569.0	1947.0	1610.0	2987.0	2463.0	3052.0	2083.0
ENSMUSG00000026730	Pter	18.0	30.0	24.0	12.0	39.0	29.0	63.0	39.0
ENSMUSG00000049630	C1ql3	4.0	13.0	8.0	5.0	9.0	10.0	17.0	13.0
ENSMUSG00000026727	Rsu1	2278.0	3050.0	2285.0	1586.0	2771.0	2267.0	3197.0	2262.0
ENSMUSG00000086358	Gm13270	8.0	9.0	14.0	9.0	15.0	11.0	22.0	10.0
ENSMUSG00000026726	Cubn	18.0	18.0	16.0	20.0	29.0	26.0	14.0	25.0
ENSMUSG00000026723	Trdmt1	177.0	213.0	164.0	169.0	251.0	220.0	285.0	194.0
ENSMUSG00000026728	Vim	70104.0	98750.0	68685.0	50514.0	102177.0	77891.0	96660.0	66612.0
ENSMUSG00000003418	St8sia6	2.0	6.0	9.0	16.0	9.0	57.0	4.0	25.0
ENSMUSG00000063275	Hacd1	3.0	8.0	4.0	20.0	11.0	25.0	9.0	20.0
ENSMUSG00000086657	Stamos	25.0	31.0	24.0	22.0	37.0	35.0	33.0	25.0
ENSMUSG00000026718	Stam	476.0	603.0	453.0	398.0	623.0	525.0	577.0	537.0
ENSMUSG00000026707	Nsun6	535.0	661.0	529.0	482.0	621.0	717.0	641.0	629.0
ENSMUSG00000017418	Arl5b	1070.0	1053.0	1028.0	738.0	1262.0	1014.0	1184.0	865.0
ENSMUSG00000026748	Plxdc2	306.0	326.0	224.0	177.0	354.0	312.0	309.0	304.0
ENSMUSG00000053702	Nebl	195.0	242.0	170.0	121.0	130.0	183.0	250.0	351.0
ENSMUSG00000054057	A930004D18Rik	8.0	12.0	11.0	9.0	7.0	4.0	7.0	8.0
ENSMUSG00000054074	Skida1	19.0	15.0	10.0	9.0	18.0	15.0	22.0	16.0
ENSMUSG00000086340	1810059C17Rik	26.0	29.0	21.0	25.0	35.0	21.0	26.0	26.0
ENSMUSG00000026743	Mllt10	2121.0	2171.0	2026.0	1682.0	2616.0	2359.0	2470.0	2041.0
ENSMUSG00000026740	Dnajc1	5616.0	6278.0	4984.0	3805.0	7176.0	5517.0	6648.0	4874.0
ENSMUSG00000051154	Commd3	3957.0	4886.0	3504.0	2699.0	5228.0	4003.0	5488.0	3664.0
ENSMUSG00000026739	Bmi1	448.0	475.0	432.0	378.0	409.0	464.0	489.0	436.0
ENSMUSG00000026737	Pip4k2a	2749.0	3159.0	2776.0	2655.0	3554.0	3468.0	3529.0	3053.0
ENSMUSG00000026736	4930426L09Rik	20.0	22.0	24.0	20.0	10.0	25.0	15.0	14.0
ENSMUSG00000037683	Armc3	292.0	383.0	225.0	188.0	348.0	261.0	427.0	309.0
ENSMUSG00000023094	Msrb2	153.0	231.0	144.0	136.0	251.0	179.0	294.0	204.0
ENSMUSG00000043415	Otud1	264.0	367.0	196.0	309.0	239.0	402.0	225.0	452.0
ENSMUSG00000036617	Etl4	39.0	36.0	33.0	26.0	33.0	34.0	30.0	27.0
ENSMUSG00000036591	Arhgap21	488.0	819.0	522.0	510.0	857.0	698.0	821.0	604.0
ENSMUSG00000075514	Gm13375	18.0	17.0	19.0	12.0	34.0	21.0	12.0	15.0
ENSMUSG00000026679	Enkur	60.0	32.0	33.0	40.0	47.0	67.0	56.0	48.0
ENSMUSG00000048550	Thnsl1	67.0	90.0	54.0	64.0	122.0	69.0	100.0	81.0
ENSMUSG00000026786	Apbb1ip	4985.0	5308.0	4611.0	3889.0	5738.0	5063.0	6425.0	5603.0
ENSMUSG00000026784	Pdss1	559.0	715.0	540.0	434.0	693.0	674.0	876.0	672.0
ENSMUSG00000058835	Abi1	3310.0	4119.0	3242.0	2826.0	4180.0	4055.0	4315.0	3957.0
ENSMUSG00000026781	Acbd5	1566.0	1656.0	1564.0	1279.0	1885.0	1591.0	1924.0	1533.0
ENSMUSG00000026779	Mastl	110.0	84.0	77.0	40.0	106.0	90.0	133.0	90.0
ENSMUSG00000026775	Yme1l1	2471.0	2892.0	2261.0	1969.0	2871.0	2473.0	2723.0	2546.0
ENSMUSG00000026771	Spopl	636.0	633.0	633.0	474.0	768.0	705.0	770.0	643.0
ENSMUSG00000026979	Psd4	3539.0	4369.0	3250.0	2669.0	4567.0	3147.0	4069.0	3138.0
ENSMUSG00000036893	Ehmt1	1337.0	1681.0	1333.0	1126.0	1755.0	1536.0	1884.0	1405.0
ENSMUSG00000026972	Arrdc1	2650.0	4026.0	2540.0	2199.0	3562.0	3139.0	4432.0	2933.0
ENSMUSG00000026974	Zmynd19	319.0	335.0	296.0	225.0	294.0	394.0	351.0	359.0
ENSMUSG00000026975	Dph7	716.0	908.0	630.0	518.0	973.0	725.0	961.0	768.0
ENSMUSG00000036850	Mrpl41	3768.0	4975.0	3156.0	2549.0	4903.0	3942.0	5533.0	3930.0
ENSMUSG00000036833	Pnpla7	842.0	1204.0	772.0	796.0	1074.0	1014.0	1199.0	1056.0
ENSMUSG00000006476	Nsmf	590.0	872.0	570.0	450.0	719.0	571.0	919.0	619.0
ENSMUSG00000087028	Gm13387	7.0	9.0	7.0	10.0	15.0	6.0	10.0	7.0
ENSMUSG00000078202	Nrarp	803.0	1247.0	912.0	762.0	785.0	768.0	761.0	1052.0
ENSMUSG00000103217	Gm38287	75.0	76.0	77.0	64.0	50.0	55.0	51.0	82.0
ENSMUSG00000059555	Tor4a	1198.0	1284.0	951.0	853.0	1429.0	878.0	1269.0	978.0
ENSMUSG00000013465	Nelfb	3916.0	5015.0	3440.0	2873.0	4667.0	3812.0	4925.0	3978.0
ENSMUSG00000036752	Tubb4b	11837.0	18188.0	10487.0	11083.0	12867.0	15157.0	16799.0	16352.0
ENSMUSG00000006471	Ndor1	530.0	744.0	572.0	513.0	708.0	656.0	765.0	590.0
ENSMUSG00000078201	Tmem203	735.0	940.0	717.0	577.0	990.0	755.0	936.0	668.0
ENSMUSG00000048707	Tprn	1158.0	1439.0	966.0	969.0	1100.0	1123.0	1347.0	1535.0
ENSMUSG00000026966	Ssna1	4436.0	5841.0	4088.0	3466.0	5493.0	4757.0	5805.0	4585.0
ENSMUSG00000026965	Anapc2	2003.0	2575.0	1711.0	1491.0	2335.0	2018.0	2599.0	2165.0
ENSMUSG00000036646	Man1b1	1097.0	1203.0	882.0	815.0	1161.0	1143.0	1153.0	1073.0
ENSMUSG00000026958	Dpp7	288.0	312.0	216.0	203.0	336.0	254.0	309.0	290.0
ENSMUSG00000026956	Uap1l1	1023.0	1347.0	934.0	772.0	1373.0	932.0	1534.0	878.0
ENSMUSG00000026955	Sapcd2	52.0	77.0	40.0	30.0	69.0	53.0	55.0	45.0
ENSMUSG00000015094	Npdc1	139.0	164.0	78.0	92.0	142.0	99.0	157.0	125.0
ENSMUSG00000036587	Fut7	304.0	511.0	291.0	243.0	655.0	517.0	740.0	374.0
ENSMUSG00000026944	Abca2	1016.0	1259.0	888.0	723.0	1194.0	937.0	1139.0	862.0
ENSMUSG00000047617	Paxx	1714.0	2246.0	1583.0	1336.0	2020.0	1746.0	2099.0	1768.0
ENSMUSG00000015083	C8g	24.0	41.0	33.0	25.0	27.0	33.0	37.0	19.0
ENSMUSG00000015095	Fbxw5	1004.0	1251.0	877.0	768.0	1123.0	943.0	1166.0	935.0
ENSMUSG00000026942	Traf2	1587.0	2083.0	1581.0	1262.0	2093.0	1645.0	2273.0	1787.0
ENSMUSG00000015092	Edf1	20543.0	28603.0	18340.0	14755.0	28430.0	21843.0	30416.0	21867.0
ENSMUSG00000026941	Mamdc4	7.0	13.0	5.0	9.0	8.0	12.0	22.0	11.0
ENSMUSG00000036504	Phpt1	331.0	382.0	295.0	376.0	390.0	368.0	326.0	313.0
ENSMUSG00000029419	Ajm1	10.0	10.0	5.0	7.0	7.0	6.0	14.0	9.0
ENSMUSG00000015087	Rabl6	1658.0	2123.0	1570.0	1305.0	2170.0	1870.0	2406.0	1840.0
ENSMUSG00000026939	Tmem141	31.0	40.0	47.0	52.0	35.0	44.0	41.0	36.0
ENSMUSG00000047356	Lcn10	11.0	1.0	2.0	5.0	18.0	0.0	2.0	2.0
ENSMUSG00000049086	Bmyc	894.0	1758.0	1112.0	1027.0	1299.0	1436.0	2044.0	1518.0
ENSMUSG00000026933	Camsap1	328.0	392.0	405.0	261.0	409.0	368.0	414.0	393.0
ENSMUSG00000036352	Ubac1	867.0	1083.0	807.0	619.0	1064.0	902.0	1022.0	863.0
ENSMUSG00000026932	Nacc2	29.0	21.0	49.0	43.0	26.0	32.0	25.0	35.0
ENSMUSG00000087679	Tmem250-ps	169.0	226.0	187.0	156.0	234.0	208.0	220.0	154.0
ENSMUSG00000036327	Qsox2	157.0	204.0	158.0	127.0	216.0	215.0	196.0	171.0
ENSMUSG00000026930	Gpsm1	247.0	324.0	218.0	194.0	313.0	263.0	333.0	326.0
ENSMUSG00000075467	Dnlz	1750.0	2143.0	1514.0	1227.0	2232.0	1559.0	2281.0	1615.0
ENSMUSG00000026928	Card9	11.0	17.0	7.0	19.0	15.0	30.0	22.0	24.0
ENSMUSG00000086779	Gm13562	6.0	5.0	4.0	11.0	9.0	6.0	11.0	10.0
ENSMUSG00000036281	Snapc4	256.0	348.0	248.0	274.0	322.0	373.0	315.0	296.0
ENSMUSG00000085767	Gm13563	69.0	45.0	52.0	48.0	44.0	55.0	36.0	54.0
ENSMUSG00000026927	Entr1	2104.0	2766.0	1862.0	1660.0	2352.0	2300.0	2862.0	2248.0
ENSMUSG00000026926	Pmpca	1848.0	2244.0	1557.0	1394.0	2263.0	1811.0	2257.0	1753.0
ENSMUSG00000026925	Inpp5e	313.0	356.0	278.0	257.0	338.0	269.0	301.0	285.0
ENSMUSG00000026924	Sec16a	1012.0	1230.0	969.0	967.0	1336.0	1181.0	1195.0	1068.0
ENSMUSG00000086714	0610009E02Rik	17.0	27.0	25.0	14.0	15.0	9.0	18.0	23.0
ENSMUSG00000026923	Notch1	1794.0	1963.0	1660.0	1348.0	2101.0	1762.0	2355.0	1999.0
ENSMUSG00000026921	Egfl7	63.0	94.0	58.0	50.0	102.0	41.0	110.0	76.0
ENSMUSG00000026922	Agpat2	529.0	840.0	535.0	484.0	761.0	707.0	812.0	722.0
ENSMUSG00000036186	Dipk1b	316.0	461.0	280.0	225.0	562.0	281.0	558.0	324.0
ENSMUSG00000086775	Snhg7os	8.0	11.0	21.0	9.0	18.0	13.0	14.0	5.0
ENSMUSG00000026919	Lcn4	824.0	874.0	1120.0	920.0	1071.0	1069.0	806.0	783.0
ENSMUSG00000036160	Surf6	803.0	940.0	739.0	660.0	1000.0	896.0	888.0	849.0
ENSMUSG00000015776	Med22	452.0	533.0	392.0	379.0	504.0	440.0	475.0	464.0
ENSMUSG00000062647	Rpl7a	94604.0	136008.0	90430.0	79045.0	129041.0	111569.0	126740.0	113441.0
ENSMUSG00000015790	Surf1	3166.0	3976.0	2759.0	2382.0	4255.0	3185.0	4046.0	3121.0
ENSMUSG00000014873	Surf2	1360.0	1728.0	1231.0	1159.0	1795.0	1514.0	1866.0	1462.0
ENSMUSG00000014867	Surf4	5015.0	6527.0	4516.0	3767.0	6209.0	5240.0	6639.0	5148.0
ENSMUSG00000049897	Stkld1	14.0	4.0	7.0	4.0	11.0	4.0	5.0	3.0
ENSMUSG00000052406	Rexo4	1285.0	1512.0	1256.0	1028.0	1547.0	1357.0	1630.0	1361.0
ENSMUSG00000015488	Cacfd1	698.0	924.0	675.0	582.0	881.0	746.0	946.0	789.0
ENSMUSG00000036067	Slc2a6	34.0	77.0	48.0	33.0	32.0	44.0	79.0	58.0
ENSMUSG00000009621	Vav2	32.0	53.0	38.0	35.0	59.0	52.0	65.0	62.0
ENSMUSG00000109946	Brd3os	8.0	9.0	3.0	6.0	4.0	9.0	11.0	10.0
ENSMUSG00000026918	Brd3	1165.0	1484.0	1078.0	947.0	1444.0	1315.0	1509.0	1373.0
ENSMUSG00000026917	Wdr5	1111.0	1576.0	1144.0	945.0	1549.0	1333.0	1612.0	1341.0
ENSMUSG00000085929	Gm13421	9.0	12.0	9.0	8.0	12.0	9.0	8.0	8.0
ENSMUSG00000015846	Rxra	63.0	78.0	67.0	55.0	64.0	64.0	74.0	91.0
ENSMUSG00000026833	Olfm1	204.0	318.0	132.0	150.0	292.0	175.0	268.0	218.0
ENSMUSG00000035772	Mrps2	673.0	973.0	614.0	499.0	908.0	804.0	1125.0	821.0
ENSMUSG00000026821	Ralgds	259.0	341.0	242.0	205.0	307.0	305.0	347.0	339.0
ENSMUSG00000026816	Gtf3c5	527.0	652.0	471.0	370.0	704.0	613.0	813.0	676.0
ENSMUSG00000026812	Tsc1	800.0	981.0	742.0	678.0	981.0	948.0	918.0	947.0
ENSMUSG00000026809	Spaca9	19.0	44.0	24.0	21.0	51.0	25.0	42.0	46.0
ENSMUSG00000035666	Gtf3c4	210.0	272.0	219.0	201.0	241.0	241.0	270.0	286.0
ENSMUSG00000026806	Ddx31	676.0	761.0	607.0	545.0	824.0	717.0	845.0	795.0
ENSMUSG00000079502	Cfap77	136.0	95.0	118.0	117.0	90.0	55.0	89.0	80.0
ENSMUSG00000026803	Ttf1	676.0	710.0	609.0	520.0	911.0	700.0	851.0	649.0
ENSMUSG00000043535	Setx	2750.0	3075.0	2685.0	2214.0	3423.0	3074.0	3255.0	2677.0
ENSMUSG00000035513	Ntng2	361.0	528.0	336.0	303.0	521.0	417.0	666.0	458.0
ENSMUSG00000079499	6530402F18Rik	305.0	329.0	231.0	185.0	372.0	284.0	377.0	270.0
ENSMUSG00000026799	Med27	1389.0	1645.0	1302.0	972.0	1876.0	1560.0	1879.0	1384.0
ENSMUSG00000086994	Gm13402	38.0	39.0	32.0	23.0	43.0	40.0	46.0	46.0
ENSMUSG00000039844	Rapgef1	2482.0	3233.0	2390.0	1883.0	3486.0	2863.0	3586.0	2499.0
ENSMUSG00000039826	Trub2	1098.0	1376.0	906.0	823.0	1306.0	1151.0	1574.0	1206.0
ENSMUSG00000026798	Coq4	199.0	314.0	169.0	124.0	316.0	270.0	289.0	272.0
ENSMUSG00000059316	Slc27a4	349.0	447.0	335.0	245.0	405.0	348.0	463.0	399.0
ENSMUSG00000069020	Urm1	1289.0	1740.0	1261.0	1159.0	1560.0	1482.0	1754.0	1564.0
ENSMUSG00000039798	2600006K01Rik	19.0	46.0	35.0	18.0	52.0	30.0	40.0	37.0
ENSMUSG00000039787	Cercam	93.0	131.0	92.0	78.0	140.0	90.0	124.0	88.0
ENSMUSG00000026790	Odf2	1560.0	1992.0	1444.0	1225.0	2081.0	1788.0	1927.0	1658.0
ENSMUSG00000019715	Gle1	1630.0	2247.0	1579.0	1553.0	1899.0	2110.0	2278.0	2317.0
ENSMUSG00000057738	Sptan1	4106.0	5336.0	3946.0	3500.0	5198.0	4755.0	5531.0	4838.0
ENSMUSG00000039715	Wdr34	77.0	112.0	66.0	44.0	86.0	75.0	114.0	84.0
ENSMUSG00000054766	Set	9291.0	12745.0	9481.0	7337.0	13622.0	11846.0	12943.0	10722.0
ENSMUSG00000026785	Pkn3	33.0	27.0	24.0	15.0	29.0	18.0	29.0	15.0
ENSMUSG00000015335	Zdhhc12	311.0	375.0	320.0	260.0	451.0	331.0	423.0	318.0
ENSMUSG00000039686	Zer1	522.0	561.0	491.0	407.0	648.0	495.0	634.0	472.0
ENSMUSG00000039678	Tbc1d13	502.0	640.0	474.0	374.0	637.0	461.0	639.0	502.0
ENSMUSG00000015337	Endog	650.0	981.0	706.0	688.0	748.0	986.0	873.0	977.0
ENSMUSG00000039660	Spout1	628.0	834.0	597.0	534.0	815.0	635.0	793.0	713.0
ENSMUSG00000039648	Kyat1	96.0	110.0	86.0	100.0	113.0	88.0	113.0	114.0
ENSMUSG00000100747	1700084E18Rik	32.0	35.0	23.0	26.0	46.0	28.0	28.0	31.0
ENSMUSG00000007476	Lrrc8a	279.0	296.0	238.0	273.0	279.0	323.0	287.0	330.0
ENSMUSG00000079484	Phyhd1	22.0	14.0	13.0	24.0	10.0	21.0	14.0	23.0
ENSMUSG00000075419	Dolk	349.0	508.0	335.0	255.0	380.0	411.0	496.0	383.0
ENSMUSG00000052533	Nup188	639.0	850.0	650.0	456.0	935.0	702.0	867.0	658.0
ENSMUSG00000084892	Gm14471	11.0	18.0	15.0	11.0	17.0	15.0	9.0	12.0
ENSMUSG00000026860	Sh3glb2	1290.0	1726.0	1221.0	1024.0	1653.0	1436.0	1878.0	1386.0
ENSMUSG00000026858	Miga2	129.0	183.0	109.0	96.0	170.0	112.0	169.0	147.0
ENSMUSG00000026856	Dolpp1	417.0	494.0	369.0	306.0	562.0	404.0	597.0	417.0
ENSMUSG00000026853	Crat	188.0	325.0	164.0	137.0	310.0	177.0	302.0	276.0
ENSMUSG00000039515	Ptpa	4859.0	6050.0	4213.0	3571.0	6207.0	4707.0	6326.0	4580.0
ENSMUSG00000089762	Ier5l	2008.0	2215.0	1650.0	1332.0	2420.0	1514.0	1940.0	1422.0
ENSMUSG00000047363	Cstad	164.0	166.0	122.0	82.0	224.0	127.0	196.0	148.0
ENSMUSG00000086405	9330198N18Rik	70.0	79.0	81.0	48.0	114.0	62.0	89.0	78.0
ENSMUSG00000075416	Gm14488	80.0	71.0	57.0	30.0	90.0	54.0	124.0	60.0
ENSMUSG00000044320	1700001O22Rik	174.0	170.0	138.0	129.0	195.0	118.0	224.0	201.0
ENSMUSG00000026857	Ntmt1	1546.0	1916.0	1383.0	1122.0	2042.0	1613.0	2064.0	1574.0
ENSMUSG00000039483	Asb6	1657.0	2187.0	1585.0	1348.0	1953.0	1815.0	2096.0	1735.0
ENSMUSG00000039476	Prrx2	8.0	17.0	13.0	4.0	17.0	15.0	15.0	9.0
ENSMUSG00000026848	Tor1b	1564.0	1878.0	1343.0	1183.0	1854.0	1467.0	1942.0	1545.0
ENSMUSG00000026849	Tor1a	2181.0	2956.0	2128.0	1779.0	2830.0	2399.0	2951.0	2273.0
ENSMUSG00000026851	BC005624	4285.0	5710.0	3681.0	3264.0	5242.0	4812.0	5793.0	5047.0
ENSMUSG00000026854	Usp20	538.0	648.0	538.0	440.0	673.0	586.0	806.0	569.0
ENSMUSG00000075415	Fnbp1	6672.0	7781.0	6442.0	4853.0	8500.0	6485.0	7497.0	5858.0
ENSMUSG00000087269	D330023K18Rik	161.0	204.0	136.0	109.0	197.0	146.0	218.0	155.0
ENSMUSG00000000194	Gpr107	1360.0	1608.0	1129.0	921.0	1681.0	1284.0	1662.0	1264.0
ENSMUSG00000062661	Ncs1	6.0	11.0	5.0	8.0	11.0	10.0	13.0	7.0
ENSMUSG00000055632	Hmcn2	7.0	8.0	8.0	5.0	9.0	2.0	20.0	10.0
